,kk,"3 кітаптың («Трудовое право и хозяйственный механизм», 1990; «Проблемы трудового права в современных условиях», 1994; «Механизм правового регулирования труда в условиях рынка», 1996) авторы."
,oc,"Els productes característics cobreixen tota la gamma de la mobleria fina com són les calaixeres, prestatges, passamans d'escales, biblioteques i altres."
,tg,"Опыт компьютерного синтеза таджикской речи по тексту, Технологический университет Таджикистана, − Душанбе, Ирфон, 2010. – 146 с. (соавтор Х.А.Худойбердиев)"
,ln,"Ngála ezalí lisangá lya bikólo biye bivándaka o Mambénga o ngámbo ya límbe ya ebale Kongó mpé milúká mibwákaka o ebale yangó, bandá molúka Ubangi mosíká tɛ́ o engúmba Mbándáká kín’o moliba Itimbiri. Esangísí bikólo bya Baloi, Balibina, Balobala, Baloki mpé Babudja, Bapotó, Balibinza mpé Bangɔmbɛ."
,ln,"URREA GIRALDO; & PUERTO, Fernando (1992). La población Inga residente en 7 ciudades colombianas. Un caso de pobreza, in Boletín de estadística DANE 466: 170-209. Bogotá."
,bs,"Iako su bile pod britanskom vlašću,kolonije su uživale veliku samoupravu.Svaka od njih je imala svoju vladu na čijem se čelu nalazio britanski guverner."
,bs,"U Harry Potteru i Redu feniksa je kratko spomenuto da se Fleur zaposlila u Gringottsu i da joj Bill Weasley pomaže da popravi engleski. Te su ''''instrukcije'''' na kraju dovele do romantične veze (Fredovim riječima - Bill daje Fleur puno ''''privatnih instrukcija'''')."
,sr,"Komisija za očuvanje nacionalnih spomenika Bosne i Hercegovine, 2006. godine donela je odluku kojom se Sarajevska sahat-kula proglašava nacionalnim spomenikom Bosne i Hercegovine."
,bs,"Svaki organski peroksidi ima peroksidnu vezu (–O-O–), koja je očito podijeljena i daje radikale sa kisikovi m centrom. Oksil radikali su nestabilni pa se vjeruje da se transformiraju u relativno stabilni radikal sa centralnim ugljikom. Primjerice, di-tert-butil peroksid (tBuOOtBu) daje dva t-butanoil radikala (tBuO•) i radikale koji postaju metilni (C[vodik|H]]3•) , uz gubitak acetona. Benzoil peroksid ((PhCOO)2) generira benzoiloksil radikale (PhCOO•), od kojih svaki gubi ugljik dioksid i pretvara se u fenill radikal (Ph•). Methil etil keton peroksid je također uobičajen , a aceton peroksid se također rijetko koristi kao inicijator radikala."
,be,"Гидрологический заказник республиканского значения «Ельня» // Очарование Миорского края = Charm of Myory Region / сост. В. А. Ермаленок, П. И. Боголей; фото О. В. Молодечкин — Новополоцк, 2007. — 50 с."
,bs,"O junaku mi kazuj, o Muzo, o prometnom onomKoji se mnogo naluto razorivši presvetu TrojuGradove ljudi mnogih on vidje i ćud im spoznaI mnoge na moru jade pretrpje u srcu svojemZa dušu svoju se boreć i povratak svojih drugovaAli ni tako drugova on ne spase, ako i željeJer smrt nađoše sami zbog svog drskog grijehaJesti idući stado, ludaci, HiperionaHelija, koji je dan za povratak uzeo njimaI nama, Zeusova kćeri, pripovjedi o tome svemu!"
,bs,"1843: Staunton – St. Amant – Pierre Charles Fournier de Saint-Amant predaje u ovoj partiji neslužbenog svjetskog prvenstva protiv Howarda Stauntona, koji je primijetio: ''''Drugi dio ove partije obje su strane vodile s izvanrednom vještinom''''."
,lo,"Live Walk By Dan'''' เป็นผลงานการเขียนหนังสือครั้งแรกของแดน ที่บอกเล่าเรื่องราวการเดินทางและการใช้ชีวิตในเมืองเซี่ยงไฮ้ ประเทศจีน ในช่วงสั้นๆ โดยถ่ายทอดมุมมองความคิดผ่านตัวหนังสือและภาพถ่าย ในลักษณะของบันทึกการเดินทาง"
,bs,"Cvjetovi, kao i ostatak Roselijina tijela, koriste se kao oružje u borbi. Roselia koristi aromu koju cvjetovi otpuštaju kako bi protivnike učinila nemarnima. No sama aroma može se upotrijebiti kao tehnika Aromaterapije (Aromatherapy), koja liječi Roseliju i njene članove grupe od status efekata kao što su to Spavanje i Paraliza. Pokémoni u divljini ponekad žele ukrasti cvjetove na Roselijinim rukama, pa Roselia ispaljuje oštre bodlje (skrivene u cvjetovima) poput projektila na protivnike. Ove bodlje koriste i treneri u borbama. Još jedan napad koji koristi ove cvjetove jest napad Plesa latica (Petal Dance). Doduše, ovo je riskantan napad; nakon što Roselia protivnika napadne Plesom latica po drugi ili treći put, postane veoma umorna, do te mjere da se zbuni. Još jedna metoda napada jest da Roselia upotrijebi Povećavanje (Growth) kako bi povećala svoj Special Attack status, i onda upotrijebi Ples latica, Čaroban list (Magical Leaf), koji uvijek pogodi protivnika bez promašaja, ili Giga isušivanje (Giga Drain), koji vraćaju Roselijine izgubljeno zdravlje."
,ca,"Harrison, I.J., 1995. Mugilidae. Lisas. p. 1293-1298. A: W. Fischer, F. Krupp, W. Schneider, C. Sommer, K.E. Carpenter i V. Niem (eds.). Guía FAO para Identificación de Especies para los Fines de la Pesca. Pacífico Centro-Oriental. 3 Vols. FAO, Roma, Itàlia."
,en,"In scientific Luganda, a scientific law is called etteeka lya sayansi or ennono ya sayansi. To apply a scientific law is what we call okunonooza and the entire process is called “ekinonoozo” which is “engineering”. The specialist who applies the laws of science to build systems or machines is called “omunonooza”, an engineer. Unlike ekigereeso kya sayansi, ennono ya sayansi is confirmed beyond reasonable doubt that it is valid in all situation and everywhere."
,ms,"Gomer adalah anak pertama Yafet seperti yang disebutkan dalam Kitab Kejadian dalam Kitab Suci Ibrani. Setelah insiden Menara Babel, Gomer dan keluarganya bermigrasi ke utara dari Shinar melintasi Gunung Urartu dan menetap di sekitar pergunungan Kaukasus antara Laut Hitam dan Laut Kaspia."
,bs,"Reljef Gane uglavnom je ravan ili brežuljkast. Uzvisine se nalaze samo na zapadu i krajnjem istoku zemlje, uz togoansku granicu (najviši vrh Mount Adjafato, 880 m). Središnja Gana pokrivena je gustom šumom čija se površina posljednih decenija smanjuje zbog sječe, a sjeverne dvije trećine zemlje i uski obalni pojas pokriva savana. Veliko akumulacijsko jezero Volta s površinom od 8.500 km2 značajno je za årivredu zemlje."
,sr,"Hipotaurocijamin kinaza (EC 2.7.3.6, Hypotaurocyamine kinase) je enzim sa sistematskim imenom ATP:hipotaurocijamin N-fosfotransferaza. Ovaj enzim katalizuje sledeću hemijsku reakciju"
,de,"Constantin von Wurzbach: Dietrichstein, Ferdinand Josef Fürst In: Biographisches Lexikon des Kaiserthums Oesterreich. 3. Theil. Verlag der typogr.-literar.-artist. Anstalt (L. C. Zamarski, C. Dittmarsch & Comp.), Wien 1858, S. 298"
,lt,"Вялікае княства Літоўскае: Энцыклапедыя. У 2 т. Т. 2: Кадэцкі корпус − Яцкевіч / Рэдкал.: Г.П. Пашкоў (гал. рэд.) [і інш.]. − Мн.: БелЭн, 2006. − С.621."
,es,"Manfredo IV del Vasto (1262 – Cortemilia, 16 de septiembre de 1330) fue marqués de Saluzzo entre 1296 y 1330. Fue el primogénito de Tomás I de Saluzzo y Luisa di Ceva."
,ln,"Azía ya Katikáti ezalí eténi ya kontiná Azía eye evandaka o katikáti ya yangó. Bisé ya Azía ya Katikáti bazalí Afganistáni, Kazakstáni, Kirghizistáni, Uzbekistáni, Rusí,Tazikistáni mpé Turkmenistáni."
,be,"Республика Беларусь. Гродненская область. Щучинский район: карта. Щучин, Острина, Желудок: планы / Ред. И.И. Шилай. — Минск: РУП «Белкартография», 2010. — 3000 экз."
,wo,"Ahoozu billaahi minash shaytaanir rajiim, wa inniya uhiizuhaa bika wa zurriyatihaa minash shaytaanir rajiim, rabbi ahuuzu bika min hamazaatish shayaatiini wa uhoozu bika rabbi ay uahdhuruun."
,mt,"Memmo Minniti, Tommaso Massara, Clementina Parretta, Enzo Gatto, Francesca Ritorto, Pino Martelli, Espedita Rechichi, Sergio Minniti, Gianluca Laganà, Rossana Pedullà, Ugo La Macchia, Paolo Guerrieri, Antonio Lombardo, Rosy Carelli, Giuseppe Galluzzo, Peppe Lentini, Paolo Guerrieri, Chiara Mearelli, Luca Filippone, Enrico Ventrice, Valentina Ammirato, Massimo Apa, Emily e Debora LoGiacco, Barbara Costa, Pasquale Fragomeni, Roberta Rupo, Veronica De Biase, Valentina Geracitano, Francesco Cunsolo, Francesco Parasporo, Antonella Romeo, Eleonora Femia, Rosana e Regina Garofalo, Debora Sainato, Ugo Lully Tommaselli, Pino Trecozzi, Luigi Grandinetti, Eddy ed Ottavia Lombardo, Antony Greco, Sandro Pascuzzo, Giuseppe Evalto, Stefania Morabito."
,hr,"Organizator je većeg broja znanstvenih i stručnih skupova iz područja informacijske znanosti i nacionalne sigurnosti. Aktivni je istraživač na području informacijskih znanosti te na području nacionalne sigurnosti i izvještajne djelatnosti. Održao je niz predavanja u SAD-u, Njemačkoj, Bugarskoj, Velikoj Britaniji, Češkoj i Mađarskoj."
,en,"Bisby F.A., Roskov Y.R., Orrell T.M., Nicolson D., Paglinawan L.E., Bailly N., Kirk P.M., Bourgoin T., Baillargeon G., Ouvrard D. (red.) (2011). ''''Species 2000 & ITIS Catalogue of Life: 2011 Annual Checklist.''''. Species 2000: Reading, UK. Diakses pada 24 September 2012."
,it,"4 Arslan, 5 Kuqo, 6 Atsür, 7 Akyol, 8 İlyasova, 9 Erden, 10 Demirel, 11 Kutluay, 12 Gönlüm, 13 Okur, 14 Peker, 15 Türkoğlu, All. Bogdan TanjevićFIBA EuroBasket 2009"
,bs,"do 5.000 stanovnika: naseljena mjesta, manji gradovi, varošice ili čaršije (Srebrenica, Neum, Nevesinje, Rudo, Kupres, Glamoč, Drvar, Mrkonjić Grad, Laktaši),"
,tl,"Ang bawat bahay ng ifugao ay may piling katangian at binubuo ng ilang elemento tulad ng: tukud, lidi, kuling, mundilig, gawaan, hakpo, bagat, dotal, wanan, pamadingan, huklub, gaob, patye, pumpitolan, taknang, ambubullan, palah, atag, kaho, ibat, atop, pamalakngan, pundapulan, pala-an, panto at tete."
,bs,"Međutim, za neke vrste kabrioleta često se koriste i posebni nazivi, pa se tako sportski kabriolet s dva sjedala naziva roadster, spider ili spyder. Moderni kabriolet s dvodijelnim električno sklopivim metalnim krovom naziva se i coupé-cabriolet ili skraćeno CC, budući da s podignutim krovom ima oblik coupéa."
,wo,"as - as (finaĵo) prezenco verba tempo montranta la estantecon; as-tempo, nun-tempo. (-->preterito. futuro, imperfekto, perfekto, pluskvamperfekto); prezenco - mi lernas, vi lernas .... ( lerni - jang;)Prezenco; as As; lerni - jang; lerni -janga; lerni - ñang;"
,hr,"Filoviridae je naziv za porodicu virusa iz reda Mononegavirales. U ovoj porodici se nalaze dva roda: Ebolavirus i Marburgvirus. Filovirusi su jednolančani (negativni) RNK virusi, nitastog oblika. Virusi iz ove porodice uzrokuju virusne hemoragijske groznice kod ljudi i primata."
,sr,"Važno je da se napomene da iako se svi beskonkurentni inhibitori vezuju za enzim na alosternim mestima (i.e. lokacijama izvan njegovog aktivnog mesta) — nisu svi inhibitori koji se vezuju za alosterna mesta beskonkurentni inhibitori. Zapravo, alosterni inhibitori mogu da deluju kao konkurentni, beskonkurentni, ili nekonkurentni inhibitori."
,bs,"Biljka se koristi kao začin, kao ljekovita, te kao medonosna i u pčelarstvu korisna biljka. Eterično ulje se koristi u kozmetici. Listovi se mogu koristiti kao začin. Ekstrakt se može koristiti u pripravljanju biljnih likera. Može se koristiti za aromatiziranje hladnih napitaka, te salata i sosova, ali i kuhanog voća. Iz biljke se može prirediti čaj, te biljno vino. Čaj djeluje umirujuće i podstiče probavu. Nakon cvjetanja biljke intenzitet mirisa na limun opada."
,bs,"Fovistički ''''nesklad'''' forme i čistih boja nije bio tako ''''divlji''''. On se zasnivao na spoju kvalitativnih i kvantitativnih komplementarnih osobina boja. Dakle, oblici su bili prilagođeni bojama. Naravno, zatečenoj publici i kritici te slike su izgledale kao proizvoljne deformacije oblika, pa su te umjetnike i nazvali divljim zvijerima. Moralo je proći dosta vremena da se u ''''divljem'''' Matisseu prepozna jedan od najuravnoteženijih umjetnika prve polovine 20. vijeka."
,hr,"Nakon oporavka od raka, X je bio prvi album za koji je pripremala da ga snimi, nakon što je bila zauzeta zbog završetka kruga snimanja, izdanja i turneje. Bila je zabrinuta jer nije pjevala neko vrijeme i bojala se da ne može nastupati tako brzo nakon terapije od raka. Minogue je počela raditi na albumu u svibnju 2006. godine, prekinula na kraju godine zbog nastavka Showgirl turneje, a jednom kad se turneja završila, vratila se u studio da završi album, osjećajući da je završavanje albuma njen cilj."
,tr,"Güney Çin’de Liu Song (劉宋 liú sòng; 420-479), Nan Qi (南齊 nán qí; 479-502), Nan Liang (南梁 nán liáng; 502-557) ve Nan Chen (南陳 nán chén; 557-589) başta olmak üzere dört hanedanı kurulup yıkılmıştır."
,be,"А. Н. Петров, Е. А. Борисова, А. П. Науменко и др.; Гл. ред. Г. Н. Булдаков 4-е изд. / Памятники архитектуры Ленинграда. — Л.: Стройиздат, Ленинградское отделение, 1976. — С. 96—113. — 574 с."
,ln,"Losámbo (boyíké nsámbo) tǒ libóndeli (boyíké mabóndeli) luzalí maloba maye matíndamí epái ya moto, ya bankɔ́kɔ tǒ ya Nzámbe. Maloba maye makoki kozala ya bosɛ́ngi tǒ ya mabóndeli."
,bs,"Nemetropolitanskih grofovija ima 75, a dijele se na 35 shire grofovija koje imaju više okruga (eng. Districts) i 40 grofovija koje imaju samo jedan distrikt (eng. Unitary authority) te su ujedno grofovija i okrug. One imaju jednostepenu upravu budući da imaju samo vijeće okruga. To su područja većih gradova koji su izdvojeni iz uprava 35 grofovija. U shire grofovijama je riječ o dvostepenoj upravi budući da svaka grofovija ima više okruga te imamo vijeće grofovije i vijeće okruga. U shire grofovijama ukupno ima 284 okruga. Svi distrikti u shire grofoviji Berkshire imaju status Unitary authority te ne postoji vijeće grofovije ali se ipak ubraja među 35 nemetropolitanskih grofovija."
,sr,"Seproksetin ((S)-norfluoksetin) je selektivni inhibitor serotoninskog preuzimanja (SSRI). On je aktivni metabolit fluoksetina. Seproksetin je istraživan kao antidepresiv, ali je razvoj prekinut."
,ln,"Nsolo ezalí boyóki bwa milekíli mwa elɔ́kɔ mɔ̌kɔ́ lokóla malási ma fɔlɔ́lɔ, moúli mosúsu tǒ mputulú. Bayókaka nsolo o nzela ya nsolo o ntéi ya zólo."
,es,"concepción Morales Torres, ana belén Robles Cruz, ana teresa Romero García. 1986. Algunas crucíferas interesantes para la flora de Granada. (España). Lazaroa 9: 147-156 en línea"
,hr,"Kad je po aneksiji Bosne i Hercegovine 1878. godine opet uspostavljena sveza s Europom, naravno preko Hrvatske, odnosno Austro-Ugarske, počinje postupno opet glazbena djelatnost koju vode uglavnom doseljeni Hrvati, Česi i vojnički glazbenici. Zapisano je kako su 1881. godine u Banjoj Luci i Sarajevu održani i prvi koncerti. Nositelj glazbenog života Bosne i Hercegovine u prvoj polovici XX. stoljeća je bio Čeh Franjo Matejovsky. On osniva i prvu glazbenu školu u Sarajevu 1908. godine, a vodio je zborove i skladao pod utjecajem bosanske narodne glazbe."
,jv,"Pada 19 Fèbruari 2008, Meutya meraih penghargaan alumni Australia 2008 untuk kategori Jurnalisme dan Media, bersamaan dengan pemilik grup Lippo Dr. James Tjahaja Riady (alumni University of Melbourne) yang menerima penghargaan serupa untuk kategori kewiraswastaan. Meutya sempat kuliah di University of New South Wales, sebelum kemudian mengabdikan diri sebagai jurnalis Metro TV. Finalis lain di kategori yang sama ya iku Avian Tumengkol (William Angliss Institute) yang menjadi wakil mirunggan urusan kepresidenan dan jaban rangkah, Wishnutama Kusubandio (Kooralbyn International School) yang saat itu menjadi Direktur Utama Trans7, Mohammad Sobary (Monash University) yang menduduki Direktur Eksekutif Kemitraan; dan Rahmad Nasution (University of Queensland), kepala biro Antara. Meutya menjadi satu dari 30.000 pelajar dan mahasiswa Indonésia di Australia dalam 50 taun terakhir yang menunjukkan prestasi gemilang dan berkontribusi besar membuat lingkungan sosial Australia lebih berwawasan dan mendekatkan kedua bangsa. Penghargaan diberikan di hadapan sakiwa-tengené 700 alumnus Australia dan kalangan diplomat RI yang pernah bertugas di Australia. Turut hadir mantan menteri Hartarto dan pengusaha ternama Noke Kiroyan."
,hr,"Saka era, S.E. ili SE, koristi se u nekim hindskim kalendarima i u indijskom nacionalnom kalendaru, s epohom blizu proljetne ravnodnevnice godine 78. n.e. (njegova godina 0); njena uporaba raširila se u jugoistočnu Aziju prije 1000. godine. Ovu eru koristi indijski nacionalni kalendar, pored gregorijanskog kalendara službeni građanski kalendar, koji se koristi u kominikeima indijske vlade."
,tg,"Александр Викторович Герасимов (русӣ: Александр Викторович Герасимов; 12 ноябри 1969, Любертси, ҶШФС Русия) — футболбози русӣ, зарбазананда (страйкер)."
,ms,"6-Windows Shell Komponen pada Windows API yang membenarkan aplikasi-aplikasi untuk memasuki kefungsian yang disediakan oleh kelompang sistem operasi, juga sebagai merubah dan meningkatkannya. Komponen ini terdapat dalam shell.dll pada 16-bit Windows, dan shell32.dll dan di Windows 95 terbaru shlwapi.dll pada 32-bit Windows.Ia dikumpulkan di bawah kategori Antaramuka Pengguna API (User Interface of the API)."
,wo,"redakt/i - (..); (gazeto - surnaal (b-)) ; (redakti artikolon, raporton, cirkuleron, leteron) (avizo, komunikaĵo; mesaĝo - ;(leter / o - araf ;letero - bataaxal (b-); letero - leetar (b-)); (cirkulero - ; ( ; redaktisto - ; redaktoro -"
,en,"The Devonian is a geologic period and system of the Paleozoic Era spanning from 416 to 359.2 ẹgbẹgbẹ̀rún ọdún sẹ́yìn (ICS, 2004, chart). It is named after Devon, England, where rocks from this period were first studied."
,jv,"Air France (Abidjan, Antananarivo, Bangalore, Brazzaville, Chennai, Cotonou, Delhi, Douala, Havana, Kinshasa, Libreville, Lomé, Mumbaï, Punta Cana, Saint Martin, Santo Domingo, Tehran-Imam Khomeini [pungkasan 25 Oktober], Yaoundé)"
,ln,"Filípi ya Eraklo († 304), episkopi ya Eraklo, martyru brûlé vif avec le prêtre Sévère et le diacre Hermès; fɛ́tí 22 ɔkɔtɔ́bɛ (eklezya katolike) tǒ 20 augústo (eklezya *orthodoxe)."
,az,"Mədəni şərаitdə bitir və mеyvə vеrir. Şахtаyа və qurаqlığа dаvаmlı оlub, bоzqır və bir qədər cənub qurşаqlаrdа yaşıllıqlarda gеniş istifаdə еdilə bilər. Kütləvi çiçəklik üçün tеz-tеz suvаrmа tələb еdir."
,lo,"แถวนั่งจากซ้าย สมเด็จพระเจ้าบรมวงศ์เธอ เจ้าฟ้าจุฑาธุชธราดิลก กรมขุนเพ็ชรบูรณ์อินทราชัย, พระเจ้าวรวงศ์เธอ พระองค์เจ้าจุลจักรพงษ์, พระบาทสมเด็จพระปกเกล้าเจ้าอยู่หัว]]"
,sr,"Hipotalamusno-hipofizni hormoni su klasa hormona koje proizvode hipotalamus i hipofiza. Mada su organi koji proizvode ove hormone relativno mali, ovi hormoni imaju znatan uticaj širom tela."
,en,"Haigh, Gideon, Frith, David (২০০৭)। Inside story: Unlocking Australian cricket's archives। Southbank, Victoria: News Custom Publishing। আইএসবিএন 1-921116-00-5।"
,hr,"Karikirao profesore, iskarikirao ukor iz vladanja. Pritajio se do fakulteta. Studirao na dugo i široko. Okrutnom igrom slučaja slučajno diplomirao na FSB u Zagrebu, 1978. Po završetku studija nekoliko godina radi u struci koju je slučajno studirao kao projektant."
,id,"Tarakan menurut cerita rakyat berasal dari bahasa tidung “Tarak” (bertemu) dan “Ngakan” (makan) yang secara harfiah dapat diartikan “Tempat para nelayan untuk istirahat makan, bertemu serta melakukan barter hasil tangkapan dengan nelayan lain. Selain itu Tarakan juga merupakan tempat pertemuan arus muara Sungai Kayan, Sesayap dan Malinau."
,hr,"Kermanšah (perz. کرمانشاه; Kermānšāh, kurd. کرماشان; Kirmaşan) je glavni grad iranske Kermanšaške pokrajine, a nalazi se 525 km zapadno od Teherana odnosno oko 120 km od granice s Irakom. Smješten je na oko 1350 m nadmorske visine i klima je umjereno kontinentalna. Prema popisu stanovništva iz 2006. godine Kermanšah je imao 822.921 stanovnika, a njegova anglomeracija 1,350.665. Većina građana su Kurdi, a većinska religija je šijitski islam iako postoje i manje zajednice bahá'íja, Židova, jarsana i armenskih kršćana."
,sr,"S obzirom da su među fosilnim nalazima pronađeni i gastroliti, pretpostavlja se da se hranio grubim biljnim delovima. Kada bi bio napadnut, ubrzavao bi hod, ali nije mogao da trči. Tada bi pomerao samo jednu nogu, dok se sa ostale tri pridržavao za podlogu."
,lb,"1969: Il Prof. Dott. Guido Tersilli primario della Clinica Villa Celeste convenzionata con le mutue, vum Luciano Salce mam Evelyn Stewart a Claudio Gora"
