,es,"Moyle, P. y J. Cech.: Fishes: An Introduction to Ichthyology, 4a. edición, Upper Saddle River, Nueva Jersey, Estados Unidos: Prentice-Hall. Año 2000."
,fr,"Jean Royer (réal.) et Jacques Bloch-Morange (itw), « Albert Ducrocq : la cybernétique », 1re partie, La page des sciences, Radiodiffusion-télévision française, 14 décembre 1961, 10 minutes 27 secondes [en linha]."
,so,"pra- - “antaŭ tre longa tempo, primitiva”; origino de la mondo -(asal, bilaw)(da, weynann); tempo → pratempo = la komenca tempo de la homaro aŭ de la mondo; (avino - ayeeyo; mocooyo; avo - awow); da': (patro); gabow: (avo); kabax: praavo, praavino"
,wo,"art/o - Fànn; belartoj -; arĥitekturo(arkitekturo - (..); arkitektura fako - ; Beletro; Beletro (aux belliteraturo); beletro - (..), muziko - Way , skulptarto --> (skulptartisto - ); pentrarto - );"
,wo,"tekst/o - (skribi vortojn); (Vorta konsisto de dokumento, ordinare de skribaĵo;) khudbad, oroh, qowl); (gazeto - [[]]; libro - [[]], [[]]); (gazetoteksto, libroteksto)(skribo - ; skribisto, verkisto - ; skriba - ;); tajpi - fi êrô kõwé;"
,de,"Alt Günding, Bergkirchen, Bergkirchen-Lus, Bibereck, Breitenau, Deutenhausen, Eisolzried, Eschenried, Facha, Feldgeding, Gröbenried, Heißhof, Hopfenau, Kienaden, Kreuzholzhausen, Lauterbach, Neu Günding, Neuhimmelreich, Oberbachern, Palsweis, Palsweis-Moos, Priel, Rennhof, Ried, Rodelzried und Unterbachern."
,tg,"Ходжиматов М., Наврузшоева Г. Всхожесть семян и развитие проростков Heracleum lehmannianum Bunge в естественных условиях//Известия АН РТ. Отд. биол. и мед. наук. 2008, №3 (164);"
,mi,"Layne Harvey, 'Ngāti Awa', Te Ara - the Encyclopedia of New Zealand, updated 3-Apr-2006. URL: www.TeAra.govt.nz/NewZealanders/MaoriNewZealanders/NgatiAwa/mi"
,ru,"Серман И. З. Неизданный конспект М. В. Ломоносова «Трактата о возвышенном» Псевдо-Лонгина в переводе Н. Буало // XVIII век. — СПб., 2002. — Сб. 22 . — С. 333—346."
,kk,"3 кітаптың («Трудовое право и хозяйственный механизм», 1990; «Проблемы трудового права в современных условиях», 1994; «Механизм правового регулирования труда в условиях рынка», 1996) авторы."
,oc,"Els productes característics cobreixen tota la gamma de la mobleria fina com són les calaixeres, prestatges, passamans d'escales, biblioteques i altres."
,xh,"Le mibuliswana ibubuvuvu ingoo-Royinani! noo-Royindara! Molweni!. Ibifanelwe ukulahlwa kuba yeyasemzini, yaye ingenanto iyithethayo kuthi bamnyama. Akunani nani ukuthi, - ''''Yitshoni."
,ln,"URREA GIRALDO; & PUERTO, Fernando (1992). La población Inga residente en 7 ciudades colombianas. Un caso de pobreza, in Boletín de estadística DANE 466: 170-209. Bogotá."
,de,"Pax, Ferdinand Albin & Hoffmann, Käthe (1924): Euphorbiaceae-Crotonoideae-Acalypheae-Acalyphinae. In: Engler, Adolf: Das Pflanzenreich Series IV '147.XVI (85): 1-231."
,sr,"Komisija za očuvanje nacionalnih spomenika Bosne i Hercegovine, 2006. godine donela je odluku kojom se Sarajevska sahat-kula proglašava nacionalnim spomenikom Bosne i Hercegovine."
,be,"Гидрологический заказник республиканского значения «Ельня» // Очарование Миорского края = Charm of Myory Region / сост. В. А. Ермаленок, П. И. Боголей; фото О. В. Молодечкин — Новополоцк, 2007. — 50 с."
,lo,"Live Walk By Dan'''' เป็นผลงานการเขียนหนังสือครั้งแรกของแดน ที่บอกเล่าเรื่องราวการเดินทางและการใช้ชีวิตในเมืองเซี่ยงไฮ้ ประเทศจีน ในช่วงสั้นๆ โดยถ่ายทอดมุมมองความคิดผ่านตัวหนังสือและภาพถ่าย ในลักษณะของบันทึกการเดินทาง"
,ca,"Harrison, I.J., 1995. Mugilidae. Lisas. p. 1293-1298. A: W. Fischer, F. Krupp, W. Schneider, C. Sommer, K.E. Carpenter i V. Niem (eds.). Guía FAO para Identificación de Especies para los Fines de la Pesca. Pacífico Centro-Oriental. 3 Vols. FAO, Roma, Itàlia."
,fr,"Le comte Sigefroid de Luxembourg et la réforme de l'abbaye d'Echternach (973); in: Publications de la Section historique (PSH) de l'Institut grand-ducal de Luxembourg, Bd. XCV; Lëtzebuerg (Drock: Joseph Beffort), 1981; Ss. 283-298."
,sn,"Ngokuti vakatitengesa, vakadya chuma chedu: since he has sold us; moreover, he has consumed everything he received in exchange for us. (Genesis 31:15 Bhaibheri reChiNdau)."
,sr,"Hipotaurocijamin kinaza (EC 2.7.3.6, Hypotaurocyamine kinase) je enzim sa sistematskim imenom ATP:hipotaurocijamin N-fosfotransferaza. Ovaj enzim katalizuje sledeću hemijsku reakciju"
,lt,"Вялікае княства Літоўскае: Энцыклапедыя. У 2 т. Т. 2: Кадэцкі корпус − Яцкевіч / Рэдкал.: Г.П. Пашкоў (гал. рэд.) [і інш.]. − Мн.: БелЭн, 2006. − С.621."
,be,"Республика Беларусь. Гродненская область. Щучинский район: карта. Щучин, Острина, Желудок: планы / Ред. И.И. Шилай. — Минск: РУП «Белкартография», 2010. — 3000 экз."
,wo,"Ahoozu billaahi minash shaytaanir rajiim, wa inniya uhiizuhaa bika wa zurriyatihaa minash shaytaanir rajiim, rabbi ahuuzu bika min hamazaatish shayaatiini wa uhoozu bika rabbi ay uahdhuruun."
,mt,"Memmo Minniti, Tommaso Massara, Clementina Parretta, Enzo Gatto, Francesca Ritorto, Pino Martelli, Espedita Rechichi, Sergio Minniti, Gianluca Laganà, Rossana Pedullà, Ugo La Macchia, Paolo Guerrieri, Antonio Lombardo, Rosy Carelli, Giuseppe Galluzzo, Peppe Lentini, Paolo Guerrieri, Chiara Mearelli, Luca Filippone, Enrico Ventrice, Valentina Ammirato, Massimo Apa, Emily e Debora LoGiacco, Barbara Costa, Pasquale Fragomeni, Roberta Rupo, Veronica De Biase, Valentina Geracitano, Francesco Cunsolo, Francesco Parasporo, Antonella Romeo, Eleonora Femia, Rosana e Regina Garofalo, Debora Sainato, Ugo Lully Tommaselli, Pino Trecozzi, Luigi Grandinetti, Eddy ed Ottavia Lombardo, Antony Greco, Sandro Pascuzzo, Giuseppe Evalto, Stefania Morabito."
,pl,"Linie autobusowe: 16, 24, 25, 26, 27, 28, 40, 42, 43, 61, 67, 79, 90, 97, 99, 104, 107, 116, 125, 150, 188, 200, 225, 235, 260, 269, 299, 603, 606, 616, 625, 634, 721, 722, 800, 805, 807, 813, 814, 817, 818, 902N, 904N ."
,it,"4 Arslan, 5 Kuqo, 6 Atsür, 7 Akyol, 8 İlyasova, 9 Erden, 10 Demirel, 11 Kutluay, 12 Gönlüm, 13 Okur, 14 Peker, 15 Türkoğlu, All. Bogdan TanjevićFIBA EuroBasket 2009"
,wo,"as - as (finaĵo) prezenco verba tempo montranta la estantecon; as-tempo, nun-tempo. (-->preterito. futuro, imperfekto, perfekto, pluskvamperfekto); prezenco - mi lernas, vi lernas .... ( lerni - jang;)Prezenco; as As; lerni - jang; lerni -janga; lerni - ñang;"
,sr,"Važno je da se napomene da iako se svi beskonkurentni inhibitori vezuju za enzim na alosternim mestima (i.e. lokacijama izvan njegovog aktivnog mesta) — nisu svi inhibitori koji se vezuju za alosterna mesta beskonkurentni inhibitori. Zapravo, alosterni inhibitori mogu da deluju kao konkurentni, beskonkurentni, ili nekonkurentni inhibitori."
,es,"121 a.C.: La victoria del ejército romano ante la coalición celta lleva a Helvie la anexión de la provincia y su romanización. En Thueyts se crea la Villa Vindicatis o Vindicatus, en la ubicación de la iglesia actual."
,be,"А. Н. Петров, Е. А. Борисова, А. П. Науменко и др.; Гл. ред. Г. Н. Булдаков 4-е изд. / Памятники архитектуры Ленинграда. — Л.: Стройиздат, Ленинградское отделение, 1976. — С. 96—113. — 574 с."
,sr,"Seproksetin ((S)-norfluoksetin) je selektivni inhibitor serotoninskog preuzimanja (SSRI). On je aktivni metabolit fluoksetina. Seproksetin je istraživan kao antidepresiv, ali je razvoj prekinut."
,jv,"Pada 19 Fèbruari 2008, Meutya meraih penghargaan alumni Australia 2008 untuk kategori Jurnalisme dan Media, bersamaan dengan pemilik grup Lippo Dr. James Tjahaja Riady (alumni University of Melbourne) yang menerima penghargaan serupa untuk kategori kewiraswastaan. Meutya sempat kuliah di University of New South Wales, sebelum kemudian mengabdikan diri sebagai jurnalis Metro TV. Finalis lain di kategori yang sama ya iku Avian Tumengkol (William Angliss Institute) yang menjadi wakil mirunggan urusan kepresidenan dan jaban rangkah, Wishnutama Kusubandio (Kooralbyn International School) yang saat itu menjadi Direktur Utama Trans7, Mohammad Sobary (Monash University) yang menduduki Direktur Eksekutif Kemitraan; dan Rahmad Nasution (University of Queensland), kepala biro Antara. Meutya menjadi satu dari 30.000 pelajar dan mahasiswa Indonésia di Australia dalam 50 taun terakhir yang menunjukkan prestasi gemilang dan berkontribusi besar membuat lingkungan sosial Australia lebih berwawasan dan mendekatkan kedua bangsa. Penghargaan diberikan di hadapan sakiwa-tengené 700 alumnus Australia dan kalangan diplomat RI yang pernah bertugas di Australia. Turut hadir mantan menteri Hartarto dan pengusaha ternama Noke Kiroyan."
,yo,"Pòkìkí, Kòkìkí, v.t. to extol, to publish, to spread the fame of. Wọ́n pòkìkí rẹ̀ gẹ́gẹ́ bí ọmọbìnrin tí ó mọ̀wé (She was extolled as a brilliant girl)"
,lo,"แถวนั่งจากซ้าย สมเด็จพระเจ้าบรมวงศ์เธอ เจ้าฟ้าจุฑาธุชธราดิลก กรมขุนเพ็ชรบูรณ์อินทราชัย, พระเจ้าวรวงศ์เธอ พระองค์เจ้าจุลจักรพงษ์, พระบาทสมเด็จพระปกเกล้าเจ้าอยู่หัว]]"
,sr,"Hipotalamusno-hipofizni hormoni su klasa hormona koje proizvode hipotalamus i hipofiza. Mada su organi koji proizvode ove hormone relativno mali, ovi hormoni imaju znatan uticaj širom tela."
,ln,"Kompaní-mwǎna bazalí na Botswana, Namibia, Zimbabwe, Mozambíki, Kenya, Ghana, Gabon, Tanzania, Rwanda, Burundi, Zambia, Malawi, Lesoto, Swaziland, Morisi, La Réunion mpé Kongó-Kinsásá."
,sr,"S obzirom da su među fosilnim nalazima pronađeni i gastroliti, pretpostavlja se da se hranio grubim biljnim delovima. Kada bi bio napadnut, ubrzavao bi hod, ali nije mogao da trči. Tada bi pomerao samo jednu nogu, dok se sa ostale tri pridržavao za podlogu."
,lb,"1969: Il Prof. Dott. Guido Tersilli primario della Clinica Villa Celeste convenzionata con le mutue, vum Luciano Salce mam Evelyn Stewart a Claudio Gora"
,ky,"Искать отчества можно вот так (yandex): Дмитрий /+2 Павлуцкий, Афанасий /+2 Шестаков; или так (google): «Афанасий * Шестаков», «Дмитрий * Павлуцкий». Определить наиболее часто встречающееся отчество для заданных имени и фамилии можно с помощью игры «Отчество» на Яндексе."
,wo,"post - ; La virineto kaŝis sin post kelkaj altaj ŝtonoj. post - dabaddeed, (kaddib); post kiam - (- Post kiam li alvenis, ni manĝis.) ; post tio - (Kvaronon da horo post tiuj vortoj ...)"
,lb,"Salentiny, J. (1976), Das Fernsehen im Biologieunterricht: Vorschläge zur Verwendung von Fernsehsendungen über die Vererbungslehre im Biologieunterricht der Oberstufe."
,az,"Богачев А.В.Животный мир Азербайджана. Академия Наук Азербайджанской ССР, Баку, 1951, с. 271 - 373; 4. Данилевский М.Л., Мирощников А.И. Жуки-дровосеки Кавказа (Coleoptera, Cerambycidae). Опеделитель. Краснодар, 1985, с. 94."
,be,"Aftanazy, R. Dzieje rezydencji na dawnych kresach Rzeczypospolitej : w 11 t. / R. Aftanazy. — Wrocław-Warszawa-Kraków : Zaklad im. Ossolinskich Wyd-wo, 1997. — Cz. 2. — T. 11. Województwo kijowskie oraz uzupełnienia do tomów 1-10. — 787 s."
,lb,"Hess, Joseph, 1939. Der Anteil der Professoren an der Luxemburger Volkskunde. pp. 228–231 in: Un siècle de vie intellectuelle 1839-1939: nouvelles pages d'histoire nationale. Luxembourg."
,yo,"Yunifasiti Feira de Santana (Universidade Estaual de Feira de Santana, UEFS) je yunifasiti aladani ni ilu Feira de Santana, ni Bahia ni Brasil."
,nl,"Hell or High Water is een Amerikaanse film uit 2016, geregisseerd door David Mackenzie. De film ging op 16 mei in première op het Filmfestival van Cannes in de sectie Un certain regard."
,sn,"Kazakhstan (/ˌkɑːzəkˈstɑːn/, muChiKazakh: Қазақстан Qazaqstan [qɑzɑqstɑ́n]; muChiRussian: Казахстан [kəzɐxˈstan]) inyika iri panosangana Europe neAsia."
,oc,"1957 - La vétusté de l'ancian mercat, crèa en 1891, justificarà una completa reconstruction, e un élargissement de las carrièras en formant d'accèsses."
,uk,"Остапчук В. Хроника Реммаля Хаджи История Сагиб-Герея как источник по крымско-татарским походам // Источниковедение истории Улуса-джучи (Золотой Орды). От Калки до Астрахани. Казань: Институт историиим. Ш. Марджани, 2001. C. 391–421."
,fr,"Bob Frommes: Jean Gaspard de Cicignon, seigneur de Oberwampach, 'Generalmajor', ingénieur militaire, commandant de forteresse, gouverneur, inspecteur général des fortifications danoises, chevalier du Danebrog, Vauban du nord; Lëtzebuerg (beim Auteur), 1977; 341 Säiten (ill.)."
,lo,"ความหมายของคำว่า '''' ทุ่งครุ '''' ตามพจนานุกรม ฉบับเฉลิมพระเกียรติ พ.ศ. 2530 มิได้ให้ คำจำกัดความของคำว่า '''' ทุ่งครุ '''' ไว้เป็นการเฉพาะ แต่ได้ให้คำจำกัดความของคำว่า '''' ทุ่ง '''' กับ '''' ครุ '''' ไว้ว่า '''' ทุ่ง '''' หมายถึง ที่ราบโล่ง '''' ครุ '''' หมายถึง ภาชนะสานชนิดหนึ่งใช้ตักน้ำรูปกลมๆ ยาชัน เมื่อนำความหมายของคำจำกัดความทั้งสองมารวมกัน น่าจะหมายถึง '''' พื้นที่ราบโล่ง ใช้สาน ภาชนะตักน้ำรูปกลมๆ ยาชัน '''' จากความหมายดังกล่าวแสดงให้เห็นว่าในอดีตท้องที่เขตทุ่งครุ เป็นที่ราบโล่ง ลุ่ม มีแหล่งน้ำหลายแห่งเหมาะแก่การเพาะปลูก ประชาชนประกอบอาชีพเกษตรกร ทำสวนและมีฝีมือทางการจักสาน"
,jv,"Lufthansa dipunoperasikaken déning Lufthansa CityLine (Berlin-Tegel, Cologne/Bonn, Düsseldorf, Hamburg, Hanover, Munich, Nuremberg, Stuttgart)"
,sl,"2002a. Etimologija imen. V: Rzetelska-Feleszko, Ewa (ur.), Cieślikowa, Aleksandra (ur.). Słowiańska onomastika, Encyklopedia. Warszawa; Kraków: Towarzystwo Naukowe Warszawskie, t. 1, str. 152—154. (COBISS)"
,da,"Hovhannes Danielyan (født 11. april 1987) er en armensk amatørbokser, som konkurrerer i vægtklassen Let-fluevægt. Danielyan har ingen større internationale resultater, og fik sin olympiske debut da han repræsenterede Armenien. Her blev han slået ud i ottendedelsfinalen af Birzhan Zhakypov fra Kasakhstan i samme vægtklasse. Han har en guldmedalje og to bronzemedaljer fra EM i boksning."
,nl,"1839 – 1861: Richard Plantagenet Temple-Nugent-Brydges-Chandos-Grenville (1797-1861), 3e markies van Buckingham, 2e hertog van Buckingham en Chandos"
,af,"Die Thaise rolprent Uncle Boonmee Who Can Recall His Past Lives, met Apichatpong Weerasethakul as regisseur, het die Palme d'Or gewen. Die fees is geopen met Ridley Scott se Robin Hood en afgesluit met The Tree van Julie Bertuccelli."
,lb,"« La question de la valeur en sciences humaines », an Res Publica, Numéro spécial: Les Sciences, Paräis, Presses Universitaires de France, 2001."
,ru,"«чем подать благоволила новое Высочайшее уверение о истинном люблении и попечении своем о науках и художествах в отечестве» («Санкт-Петербургские Ведомости», 1764)."
,sv,"Jane Means Appleton Pierce, född 12 mars 1806 i Hampton, New Hampshire, död 2 december 1863 i Andover, Massachusetts; amerikansk presidentfru, gift med president Franklin Pierce."
,fr,"Destin (2008) (avec les chansons Sakina, Zembele, Nakonda, Kosilika Te, Point Zero, Africa Weh, Destin, Nabondela, Kanisa, Rosa, mpé Lolenge)"
,uk,"Li Xiwen (李锡文 Li Hsi-wen); Norman K. B. Robson. HYPERICUM Linnaeus, Sp. Pl. 2: 783. 1753. 金丝桃属 jin si tao shu // Flora of China 13: 2–35. 2007.. eFloras.org ((англ.)). Harvard University. Процитовано 08.11.2014."
,fr,"Segonzac je sedež istoimenskega kantona, v katerega so poleg njegove vključene še občine Ambleville, Angeac-Champagne, Bourg-Charente, Criteuil-la-Magdeleine, Gensac-la-Pallue, Genté, Gondeville, Juillac-le-Coq, Lignières-Sonneville, Mainxe, Saint-Fort-sur-le-Né, Saint-Même-les-Carrières, Saint-Preuil, Salles-d'Angles in Verrières z 12.099 prebivalci."
,it,"4 Tunçeri, 5 Kuqo, 6 Türkcan, 7 Arslan, 8 Akyol, 9 Erdoğan, 10 Kutluay, 11 Solak, 12 Gönlüm, 13 Okur, 14 Peker, 15 Türkoğlu, All. Bogdan TanjevićFIBA EuroBasket 2007"
,jv,"Pada tanggal 28 September 2007, Meutya melaunching buku yang ia tulis sendiri, yaitu 168 Jam dalam Sandera: Memoar Seorang Jurnalis yang Disandera di Irak. Présidhèn Susilo Bambang Yudhoyono pun turut menyumbangkan tulisan untuk pérangan pengantar dari buku ini. Selain présidhèn, beberapa tokoh lainnya pun menyumbangkan tulisannya yakni Don Bosco Selamun (Pemimpin Redaksi Metro TV 2004-2005) dan Marty Natalegawa (Mantan Juru Bicara Departemen Luar Negeri)."
,de,"Schmakeit, Iris Astrid. Appolonios Rhodios und die attische Tragödie. Gattungsüberschreitende Intertextualität in der alexandrinischen Epik : : proefschr… / door Iris Astrid Schmakeit ; Rijksuniv. Groningen Groningen, 2003—315. [6] с.;24 см+Stellingen (1 л.) — Рез. нидерл.. — Библиогр.: с. 292—310."
,ca,"Anònim, 2002. Base de dades de la col·lecció de peixos del American Museum of Natural History. American Museum of Natural History, Central Park West, NY 10024-5192, Estats Units."
,uk,"Rudki // Słownik geograficzny Królestwa Polskiego i innych krajów słowiańskich. — Warszawa : Filip Sulimierski i Władysław Walewski, 1888. — T. IX : Poźajście — Ruksze. (пол.) — S. 915—919. (пол.)"
,fr,"La Vallée, france Acte de fondation d'une école de filles à Acigné en 1729 par les seigneurs de Coniac, Bulletin de la Société archéologique du département d'Ille-et-Vilaine, vol X, 1876, paĝo 26."
,ln,"Lihausa tǒ hausa lizalí lokótá la botshadi. Lilobamaka o Afriká ya Límbe o biténi bya Benin, Burkina Faso, Kamerun, Kotdivuar, Ghana, Nizer, Nizeria, Sudani, Tsadi, Togo."
,sn,"Chirara (Uncultivated or fallow patch in lands. 2. M Old grass (i e of previous season; grown dry, still standing). Sora rakasara mwaka wapera rinonzi murara kana ndara."
,tg,"Эваристо Коронадо Салас (испанӣ: Evaristo Coronado Salas; 13 сентябри 1960, Оса Кантон, Коста Рика) — футболбози коста рикагӣ, зарбазананда (страйкер)."
,ln,"CHORUS: Viva a pátria gloriosa! Floriu nos céus a bandeira da luta. Avante, contra o jugo estrangeiro! Nós vamos construir Na pátria immortal A paz e o progresso! Nós vamos construir Na pátria imortal A paz e o progresso! paz e o progresso!"
,de,"Rudnyc’kyj, Jaroslav B. (1948). Чужомовні транслітерації українських назв: Iнтернаціональна, англійська, французька, німецька, еспанська й португальська (Foreign transliterations of Ukrainian names: International, Englisch, Französisch, Deutsch, Spanisch und Portugiesisch), Augsburg: Iнститут родо- й знаменознавства."
,en,"Snijders, Paul, 'François, Joannes Henri', in: Robert Aldrich en Garry Wotherspoon (redactie), Who's Who in Gay & Lesbian History. London/ New York, 2001."
,uz,"Дейв Бентон Dave Benton - Придставитель Эстонии на Евровидении 2000 года, получил вместе с Танелом Падаром и группой 2х2 1 место на конкурсе Евровидение 2001 года,Народный артист Эстонии."
,ln,"Modèle:Info/Grupo étnico Os ingas são ''''médicos'''' por excelência e possuem um grande conhecimento de plantas medicinais. O yagé, planta que utilizam de diversas formas, é considerado o meio que revela o mundo temporal e o espiritual dos ingas e dos kamëntsá. É por meio do uso do yagé que os xamãs fazem contato com os criadores. O casamento representa um vínculo indissolúvel, tanto pela cerimnia tradicional, como na católica. A família de carater nuclear e o espaço fmiliar gira em torno do fogão. As moradias são do tipo de camponeses, geralmente são retangulares e com três ou quatro cômodos."
,sr,"Освајач (18) : 1916/17, 1942/43, 1960/61, 1966/67, 1969/70, 1970/71, 1971/72, 1978/79, 1982/83, 1985/86, 1986/87, 1992/93, 1997/98, 1998/99, 2001/02, 2005/06, 2006/07, 2009/10."
,et,"Гейнц Гудериан.Воспоминания немецкого генерала. Танковые войска Германии во Второй мировой войне. 1939–1945.Центрполиграф, 2005.On loetav internetis"
,jv,"Pada 9 Fèbruari 2012, Meutya menjadi satu di antara lima Tokoh Pers Inspiratif Indonésia versi Mizan, karena dianggap sebagai tokoh besar di balik perkembangan pers nasional. Meutya menjadi satu-satunya perempuan yang duduk di antara tokoh pers inspiratif tersebut, dan juga yang termuda meraih penghargaan tersebut. Dia terpilih bersama Tirto Adhi Soerjo. Tirto Adhi Soerjo, perintis pertama ariwarta di Indonésia melalui “Medan Prijaji” pada 1 Januari 1907 di Bandung. Selain itu, juga sastrawan dan pendiri Majalah Tempo Goenawan Mohamad, tokoh pers Indonésia Rosihan Anwar, sarta Andy F. Noya yang menjadi host acara ''''Kick Andy'''' di Metro TV. “Kita juga sangsaya sadar bahwa wartawan tak hanya butuh intelektualitas dan wawasan, nanging juga keberanian dan kegigihan. Dan, yang tak kalah pentingnya, Meutya juga menyadarkan pada kita bahwa wartawan bukan hanya profesi kaum priya,” demikian Mizan menyebutkan."
,ka,"Химическое загрязнение почв и их охрана: Словарь-справочник/Сост. Орлов Д.С., Малинина М.С., Мотузова Г.В. и др. М.: Агропромиздат, 1991. 303 с."
,sr,"Oni su iza sebe ostavili neosporno vredna književna dela, kao što su: zbirke pesama Milana Rakića, Sime Pandurevića, V.P. Disa; pripovetke Za kruhom Ive Cipika, Iz starog jevanđelja i Božji ljudi Bore Starikovića; romane Nečista krv Bore Stankovića, Pauci Ive Cipika, Došljaci Milutina Uskokovića, Bespuće Veljka Milicevica; (drame) Koštana i Tašana Bore Stankovića."
,hy,"Jakob Böhme. In։ Ulrich Thieme, Felix Becker u. a.։ Allgemeines Lexikon der Bildenden Künstler von der Antike bis zur Gegenwart. Band 26, E. A. Seemann, Leipzig 1932, S. 538"
,be,"Горбачевич К. С., Хабло Е. П. Почему так названы? О происхождении названий улиц, площадей, островов, рек и мостов Ленинграда. — 3-е изд., испр. и доп. — Л.: Лениздат, 1985. — С. 317. — 511 с."
,sl,"2014: Masquerade (NKrešimir Tomec, Igor Leonardi, Nermin Puškar - Igor Leonardi, Nermin Puškar, Lejla Delalić, Donna Osterc - NKrešimir Tomec) (z Nerminom Puškarjem)"
,es,"El Museo de Arte Contemporáneo de Niterói (Museu de Arte Contemporânea de Niterói), situado en la ciudad de Niterói, Estado de Río de Janeiro, Brasil, es una de las señales principales de la ciudad."
,en,"International Tamil Film Awards Special Jury For Best Actress |- | Thirumalai | Swetha | Tamil |- | Tagore | Nandini (Nandu) | Telugu |- | Three Roses | Pooja | Tamil |- | rowspan=''''4'''' | 2004 | Arul | Kanmani Arulkumaran | Tamil |- | Perazhagan | Priya / Shenbagam | Tamil | Dual Role"
,pt,"Prepotto é uma comuna italiana da região do Friuli-Venezia Giulia, província de Udine, com cerca de 899 habitantes. Estende-se por uma área de 33 km², tendo uma densidade populacional de 27 hab/km². Faz fronteira com Cividale del Friuli, Corno di Rosazzo, Dolegna del Collio (GO), San Leonardo, San Pietro al Natisone, Stregna."
,tg,"Маркус Виникиус Сантос Миранда (португалӣ: Marcos Vinícius Santos Miranda; 6 марти 1992, Итабуна, Бразилия) — футболбози бразилӣ, дарвозабон."
,it,"(EN) Thaddäus Zajaczkowski: Johann Anton von Mikulicz-Radecki (1850–1905) – a pioneer of gastroscopy and modern surgery: his credit to urology. In: World Journal of Urology, 26 (2008), S. 75–86"
,lg,"Lithueenia, oba Ripablik ya Lithueenia (lt - Lietuvos Respublika) nsi e ngulu wa Bulaaya. E bugwanjuba Lithueenia erinayo ne Bupoolo, ne Latvia. ne Belarus, ne Rwasha. Ekibuga cha Lithueenia ecikulu ciyitibwa Vilnius."
,ca,"1957: “La causalidad en Geografía humana. Determinismo, posibilismo, probabilismo”, Estudios Geográficos, año XVIII, nº 67-68, págs. 273-308."
,da,"Ludo (Ludwig) Moritz Hartmann: Die wirtschaftlichen Anfänge Venedigs. I: Vierteljahrschrift für Wirtschafts- und Sozialgeschichte. Bd. 2, 1904, S. 434–442 (Online på www.digizeitschriften.de)."
