,mn,"1170 оны үеэр Есүхэй баатар 9 настай хөвгүүн Тэмүжинг дагуулан Өэлүн эхийн төрхөм Олхонуд аймгаас бэр гуйхаар явж байгаад замдаа Дай Сэцэнтэй учирчээ. Дай Сэцэн Есүхэй баатрыг шууд худ хэмээн дотночлон дуудаж хөвгүүн Тэмүжинг нь нүдэндээ галтай, нүүрэндээ гэрэлтэй хэмээн магтаж гэр орондоо буухыг урьсан бөгөөд Хонгирад аймаг бол эртнээсээ төр улс тэмцэлддэггүй зээгийн зүс, охидын өнгөөр худ ураг бололцож эвтэй найртай байхыг эрхэмлэдэг хүмүүс гэдгээ Есүхэй баатарт танилцуулжээ. Есүхэй баатар Дай Сэцэний урилгаар гэрт нь морилж Тэмүжинээс нэг эгч Бөртэ охиныг ч үзэж тоогоод хөвгүүндээ бэр гуйв. Дай Сэцэн охиноо өгөхийг зөвшөөрчТэмүжинг хүргэнээр үлдээгээд явахыг Есүхэй баатраас хүсчээ. Ургийн явдал бүтсэнд Есүхэй баатар ихэд баярлаж хөтлөө морины бэлэг өгч хүүгээ тэднийд орхиод нутаг буцсан байна. Есүхэй баатар буцах замдаа Чигчирийн Шар хээр хэмээх газар Татар аймгийн хуриманд тааралдаж тэр хуриманд буусан байна. Татар иргэн Есүхэй баатрыг таньж ундаан дотор хор хольж өгчээ. Есүхэй баатар дөнгөж гэртээ ирээд насан өөд болов. Нас барахынхаа урьд Чирха өвгөний хүү Мэнлигт Тэмүжинг түргэн буцааж авчрахыг гэрээсэлжээ. Дай Сэцэнийхээс Тэмүжин буцаж ирээд нилээн хэдэн жил хүнд хатуужилтай амьдралыг туулсан байна. 1178 оны үеэр Тэмүжин сүйгээ нэхэж Бэлгүдэй дүүгийнхээ хамт Дай Сэцэнийд ирэв. Дай Сэцэн маш их баярлаж хурим найр үүсгэн охиноо өөрийн биеэр үдэж Хэрлэний Ураг цөл нуга хэмээх газарт хүрч бие өвдсөний шалтгаанаар гэрлүүгээ буцжээ. Эхнэр Цотон нь охиноо хүргэж Хүрэлхү-гийн доторх Сэнгүр горхинд бүхий Тэмүжиний гэрт хүргэн иржээ. Хонгирад аймаг тухайн үед ер нь төвийг сахисан байдалтай явж иржээ."
,mn,"Харц язгуурт хазагуудыг Польш эхэндээ татарын эсрэг ашиглаж байсан бол Богдан Хмельницкийн удирдсан Запорожийн хазаг 1648—1654 онд Польшийн эсрэг босч өөртөө засах эрх бүхий гетман ноёлох ёсыг үүсгэжээ. Гетман ноёны газар нутаг Украины төв хэсгийг хамаарч зуу гаран жил оршсон (1649—1764) бөгөөд Украйн улс байх оршил болжээ. Польш, крымын татар (Османы туркээр дэмжүүлсэн), Орос, хазагийн (Оросыг түшсэн) газар нутгийн тэмцэл хурцдан 1657–1686 онд гучин жил байлдсаны дүнд Орос Польш хоёр Украйныг таллан авчээ. 1709 онд хазагийн гетман Иван Мазепа (1639–1709) Шведтэй хамсаж Оростой дайтаад алуулсан ба Оросын хатан хаан 1764 онд гетман тодруулахыг болиулж шууд харьяа болгов. 1772-1795 онд Польшийнх байсан баруун нутгаас Галицыг Австри, бусдыг Орос авсан төдийгүй 1783 онд Крым Орост нэгтгэгдсэн. Шинэ эзэлсэн газарт орос, украйнчууд шилжин суурьшиж Запорож (1770), Кривой Рог (1775), Херсон (1778), Севастополь (1783), Николаев (1789), Одесс (1794), Луганск гээд олон хот үүсч хөгжжээ."
,cs,"Státní shromáždění Georgie později vyhlásilo, že „Jednání pana průvodčího Fullera a dalších zúčastněných na nebezpečném pronásledování v době, kdy špióni ovládli vlak, si zaslouží nejvyšší vyznamenání a uznání ze strany Všeobecného shromáždění.“"
,bg,"Walter Benjamin: Briefe an Siegfried Kracauer. Mit 4 Briefen von Siegfried Kracauer an Walter Benjamin. Marbach am Neckar: Dt. Schillergesellschaft, 1987."
,vi,"Metacrias huttoni là một loài bướm đêm thuộc phân họ Arctiinae, họ Erebidae. Loài này có ở New Zealand, ở đó Loài này có ở khu vự phía đông của Đảo Nam ở vùng núi thấp. Ấu trùng ăn nhiều loại cỏ."
,mn,"RADIUS attribute-ууд нь хүсэлт болон хариун дахь тодорхой баталгаа, зөвшөөрөл, мэдээлэл болон тохиргооны дэлгэрэнгүйг авч явдаг. Attribute-уудыг жагсаалтын төгсгөл нь RADIUS пакетын уртаар хэмжигддэг. Зураг 4-т AVP-н бүтцийг үзүүллээ."
,es,"Moyle, P. y J. Cech.: Fishes: An Introduction to Ichthyology, 4a. edición, Upper Saddle River, Nueva Jersey, Estados Unidos: Prentice-Hall. Año 2000."
,mn,"Нас бие гүйцсэн нь 40-46 см урт, Мөнгөлөг цахлайнаас жижиг бөгөөд нуруун хэсэг нь саарал, өвөр хэсэг нь цагаан байна. Хөл нь ногоон шардуу, далавчны үзүүр нь хар юм. Дэгдээхэй нь 2-3 жил болж байж нас бие гүйцдэг."
,mn,"Pidgin - ний хэрэглэгчид AIM, ICQ, IRC, Google Talk, Windows Live Messenger болон Yahoo! Messenger - тэй холбогдож файл илгээх мөн зургаа хуваалцаж болно. Зарим нэг IM үүд болох Meebo, eBuddy нь вэб дээр байрласан бөгөөд заавалчгүй програм татах шаардлагагүй юм."
,hi,"भारत में पुरुष भी मुन्दु के रूप में जाना जाता है कपड़े की शीट की तरह लंबे, सफेद हिंदेशियन वस्र पहनते हैं। यह मराठी में धोतर कहा जाता है। उत्तरी और मध्य भारतीय भाषाओं जैसे हिन्दी, ओड़िआ, ये मुन्दु, जबकि तेलुगु भाषा में वे पञ्च कहा जाता हैं, तमिल में वे वेश्ति कहा जाता है और कन्नड़ में यह पन्छे/लुंगी कहा जाता है कहा जाता है। धोती ऊपर, पुरुष शर्ट पहनते हैं।"
,so,"pra- - “antaŭ tre longa tempo, primitiva”; origino de la mondo -(asal, bilaw)(da, weynann); tempo → pratempo = la komenca tempo de la homaro aŭ de la mondo; (avino - ayeeyo; mocooyo; avo - awow); da': (patro); gabow: (avo); kabax: praavo, praavino"
,wo,"art/o - Fànn; belartoj -; arĥitekturo(arkitekturo - (..); arkitektura fako - ; Beletro; Beletro (aux belliteraturo); beletro - (..), muziko - Way , skulptarto --> (skulptartisto - ); pentrarto - );"
,mn,"Монгол хуланжороо (Podoces hendersoni), урьд Хулан жороо гэж байсан, нь Хэрээнийхэн овгийн шувуу юм. Тэд Хятад, Казахстан, Монголд нутаглана."
,mn,"Эмнэлгийн дээд мэргэжилтэй боловсон хүчин бэлтгэх тухайн цаг үеийн бодлогоор шинээр элсэгчдийг клиникийн эмнэлэгт асрагчаар, тус сургууль төгсөгчдийг туслах эмчээр буюу субординатораар тус бүр 1 жил ажиллуулж, эмнэлгийн практик үйл ажиллагааны анхны мэдэгдэхүүнийг эзэмшүүлж байсан байна."
,ps,"(۳۵)شکل:د د شکل ،اندازې اورنګ د ليدنې يا مشاهده کونې امتحان يوه نمونه ښايي دتخمونووچول، پاکول اودرجه بندي کوول (Drying, Cleaning and Grading of Seed ) وچول (Drying ) که چېرې تخمونه دميووڅخه راويستلواوپاکولووروسته دستي کرل کيږي نونوروپروسوته پکې اړه نه ليدل کيږي . اوکه تخمونه ډېرکم وخت لپاره هم ذخيره کيږي نواکثره ميووتخمونه وچولوته اړه لري . دارنګه ځينې تخمونه لکه څېړۍ اوزيات شميرLauraceae دکورنۍ تخمونه دژوندي پاتې کيدوقوه خپله دلاسه ورکوي اوياهم دژوندي پاتې کيدوقوه ډېره کمزورې پاتې کيږي. ډېرتخمونه داستخراج څخه وروسته وچوالي ته اړتيالري ترڅودژوندي پاتې کيدوقوه ثابته پاتې شي. تخمونه ياهم په لمراويا په سيوري کې شايدوچ کړی شي . دزياتوونوتخمونه په ازاده هواکې په لمرکې خوريږي مګرنوموړې طريقه ځينې وخت زيانمنونکې ده دپوهې دنه موجوديت په وخت کې دتخم دوچولوطريقه ښه لاره په طبعي ډول دتخمونووچول دي. دارنګه دپاڼه ريژوځنګلونوتخمونه ممکن عموماً په لمرکې وچ کړی شي اودتل شنوپاڼولرونکوونوتخمونه په سيوري کې وچيږي ."
,mn,"Михал Лабенда (1974 онд Вроцлавт төрсөн) - польшийн дипломатч, дорно дахин судлаач, араб судлаач. Элчин сайдаар 2010-2014 онд Азербайджанд, 2015 оноос Монголд ажиллаж байгаа."
,ga,"Leath-tacaithe: Tomás Breathnach (Cill Chainnigh), Antóin de Brún (Port Láirge), Cainneach Mac Craith (Port Láirge), Marcas Ó Foghlú (Luimneach), Brian Ó Gadhra (Luimneach), Éamann Ó Corcáin (Tiobraid Árann), Conor Ó Mathúna (Tiobraid Árann), Seán Óg Ó hAilpín (Corcaigh), Seán Ó Laoi (Gaillimh)"
,en,"Dale Mayer, The Complete Guide to Companion Planting: Everything You Need to Know to Make Your Garden Succesfull, 2010, Atlantic Publishing Group, Google'i raamatu veebiversioon (vaadatud 11.05.2014) (inglise keeles)"
,wo,"tekst/o - (skribi vortojn); (Vorta konsisto de dokumento, ordinare de skribaĵo;) khudbad, oroh, qowl); (gazeto - [[]]; libro - [[]], [[]]); (gazetoteksto, libroteksto)(skribo - ; skribisto, verkisto - ; skriba - ;); tajpi - fi êrô kõwé;"
,mn,"Уран бичлэг (Англи: Calligraphy) гэдэг бол дүрслэх урлагийн нэг төрөл юм. Орчин үед бичээч нь өвөрмөцөөр сэтгэж, аливаа үгсийг гоёмсог, маяг, жигтэй харагдуулахаар урладаг. Мөн зарим бичлэг нь үг, үсэг нь танигдахад бэрх, тал бүрээс өөрөөр уншигдах, эсвэл билэг тэмдэг, хүн, амьтан, юмсыг хамтатган зурагласан байх зэрэг олон талаас дүгнэж болдгоос мөн бичиг болон зургийн холимог урлал болно."
,tg,"Ходжиматов М., Наврузшоева Г. Всхожесть семян и развитие проростков Heracleum lehmannianum Bunge в естественных условиях//Известия АН РТ. Отд. биол. и мед. наук. 2008, №3 (164);"
,mn,"Зүүн дээд талын гаргах хавхлаг нээгдэн, поршен шатсан хийг цилиндрээс түлхэн гаргах ба энэ үеийн хийн температур нь бараг 1000°C-ийн халуун байна."
,mn,"Шуурхай зурвасын програмтай та, таньтай холбоотой байгаа хүнтэй харьцаж чадна. Таны найзын жагсаалт(buddy list) эсвэл холбоо барих жагсаалт(contact list) дотор байгаа онлайн хүмүүстэй та харилцаж шуурхай зурвас илгээж чадах юм. Хоорондоо үүсэх жижиг дэлгэц, цонхны тусламжтайгаар мессежээ цаг алдахгүй дамжуулах бүрэн боломжтой. Шуурхай зурвас нь текст дээр үндэслэсэн буюу суурилсан хоёр болон түүнээс дээш холболтууд интернэтээр дамжигдан харилцаж байгааг хэлнэ. IM - чат нь тухайн цаг мөчид нөгөө хүндээ хүрэх ёстой. Зарим нэг систем нь зөвхөн тухайн цаг мөчид байгаа хүн рүү л дамжигдахаар зохион байгуулагдсан байдаг. Тэр юу гэсэн үг вэ гэвэл тэрхүү системд ''''нэвтэрлээ'''' гэсэн тохиолдолд л харилцаа холбоо хоорондоо тогтоож болно гэсэн үг."
,mn,"“Амжилт мэдээлэл технологийн академи” нь 2012 онд байгуулагдсан. Мэдээлэл технологийн салбарт мэргэжилтэн бэлтгэх зорилготой тус академи нь 7 багш, 5 ажилтантайгаар график дизайн, вэб дизайн, 3D анимейшн, мультимедиа, зураг төсөл интерьер дизайны чиглэлээр сургалт явуулдаг."
,ga,"Droim Mór, Dún Dónaill, Domhnach Cluana, Droim mBearach, Druim an Easa, Druim Bó, An Droim Beag, Druim Loch, Dún Droma, Dún Abhaill, Droichead Mhaigh Eo"
,sn,"Kureva zviripwa zvidokodoko zvakaita se ndiro, makandinzwa nani, vhuramuromo, kunonga, kupinda mumusha, mhwanya musha/ Pwanyaruzhohwa (dhameji), matekenyandebvu, nezviripwa ripwa."
,ga,"Baintear úsáid as ríomhairí le heolas nó faisnéis in áiteanna éagsúla a chomhordnú ó na 1950idí anuas. B'é SAGE (''''Semi-Automatic Ground Environment'''' nó an Timpeallacht Talaimh Leath-Uathoibríoch) an chéad chóras mórscála den chineál sin. Córas de chuid fhórsaí armtha na Stát Aontaithe a bhí ann, agus é in úsáid i Láraonad Aerchosanta Mheiriceá Thuaidh (NORAD). I ndiaidh SAGE, tháinig feidhmiúcháin trádálacha in úsáid, cosúil le Sabre. Is é is Sabre ann ná córas domhanda le taisteal nó lóistín a chur in áirithe."
,ga,"Ba cheoltóir Meiriceánach é Charles Edward Anderson ''''Chuck'''' Berry (18 Deireadh Fómhair, 1926 – 18 Márta 2017). Giotáraí, amhránaí agus cumadóir atá ann, agus ceannródaí an rac-cheoil. Rugadh Berry i St. Louis, Mhissouri, agus ba eisean ceann den céad duine a insealbhaíodh sa Rock and Roll Hall of Fame nuair a osclaíodh é sa bhliain 1986."
,mn,"Саха ястны төрөлх хэлийг Саха хэл (сахагаар саха тыла, оросоор Якутский язык, англиар Sakha/Yakut language, буриад кирилээр яхад хэлэн) гэнэ."
,kk,"3 кітаптың («Трудовое право и хозяйственный механизм», 1990; «Проблемы трудового права в современных условиях», 1994; «Механизм правового регулирования труда в условиях рынка», 1996) авторы."
,oc,"Els productes característics cobreixen tota la gamma de la mobleria fina com són les calaixeres, prestatges, passamans d'escales, biblioteques i altres."
,tg,"Опыт компьютерного синтеза таджикской речи по тексту, Технологический университет Таджикистана, − Душанбе, Ирфон, 2010. – 146 с. (соавтор Х.А.Худойбердиев)"
,mn,"Нэгдүгээр сарын 16 - Грекын хаан I Константин зарлиг гаргаж улс эх орондоо гавьяа байгуулсан иргэдэд олгох Хүндэтгэлийн одон бий болгож түүнийгээ ''''Гиоргийн одон'''' гэж нэрлэв. Эцгийнхээ нэрээр нэрлэсэн уг одонг 1973 он хүртэл энэ нэрээр нь олгож байгаад 1973 оноос хойш ''''Хүндэтгэлийн одон'''' гэж нэрлэх болжээ."
,mn,"Оклэндийн арлууд (англиар Auckland Islands) нь Шинэ Зеландын Өмнөд арлаас өмнө зүгт 465км зайд орших хүнгүй арлууд. Өмнөд өргөргийн 50°30′-аас өмнөд өргөргийн 50°55′, дорнод уртрагийн 165°50′-аас 166°20′ хүртэл талбайд оршино. Дэлхийн өвд Шинэ Зеландын Антарктик орчмын арлуудын нэг хэсэг болон бүртгэгдсэн байдаг."
,cs,"Vesnice se nachází cca 12 kilometrů jihojihovýchodně od města Tiberias, cca 100 kilometrů severovýchodně od centra Tel Avivu a cca 57 kilometrů jihovýchodně od centra Haify. Bejt Zera obývají Židé, přičemž osídlení v tomto regionu je ryze židovské."
,ln,"URREA GIRALDO; & PUERTO, Fernando (1992). La población Inga residente en 7 ciudades colombianas. Un caso de pobreza, in Boletín de estadística DANE 466: 170-209. Bogotá."
,mn,"Миссиссиппи (англ. Mississippi) нь Хойд Америк тивийн зүүн өмнөд хэсэгт орших, Америкийн Нэгдсэн Улсын муж улс юм. Нийслэл нь Жэксон, хамгийн том хот нь Жэксон. Хүн ам нь 2,938,618 бөгөөд бүх тавин муж улс дундаа 4-т ордог."
,ko,"권243 열전 제2 후비 하(下) - 신종흠성헌숙향황후(神宗欽聖獻肅向皇后), 흠성주황후(欽成周皇后), 흠자진황후(欽慈陳皇后), 임현비(林賢妃), 무현비(武賢妃), 철종소자맹황후(哲宗昭慈孟皇后), 소회유황후(昭懷劉皇后), 휘종현공왕황후(徽宗顯恭王皇后), 정황후(鄭皇后), 황귀비(王貴妃), 위현비(韋賢妃), 교귀비(喬貴妃), 유귀비(劉貴妃), 흠종주황후(欽宗朱皇后), 고종헌절한황후(高宗憲節邢皇后), 헌성자렬오황후(憲聖慈烈吳皇后), 반현비(潘賢妃), 장현비(張賢妃), 유귀비(劉貴妃), 유완의(劉婉儀), 장귀비(張貴妃), 효종성목곽황후(孝宗聖穆郭皇后), 선공하황후(成恭夏皇后), 성숙사황후(成肅謝皇后), 채귀비(蔡貴妃), 이현비(李賢妃), 광종자의이황후(光宗慈懿李皇后), 황귀비(黃貴妃), 영종공숙한황후(寧宗恭淑韓皇后), 공성인렬양황후(恭聖仁烈楊皇后), 이종사황후(理宗謝皇后), 도종전황후(度宗全皇后), 양숙비(楊淑妃)"
,vi,"Để phản ứng đối với các đòi hỏi của nhóm người Đức lưu vong Preussische Treuhand, đại diện cho các người Đức ở Ba Lan bị trục xuất sau thế chiến thứ hai, bộ trưởng ngoại giao Ba Lan Fotyga (một người được Kaczyński che chở) đã đe dọa (lầm) là sẽ áp dụng lại Hiệp ước năm 1990 ấn định biên giới giữa Ba Lan-Đức ở các sông Oder và Neisse thay vì Hiệp ước hựu nghị ký trong cùng năm."
,lv,"Hafnija atommasa ir 178,49 g/mol, blīvums ir 13 310 kg/m³. Savukārt kušanas temperatūra ir 2506 K, bet viršanas temperatūra ir 4876 K. Hafnija īpatnējā pretestība 20 °C temperatūrā ir 331 nΩ·m (3,31×10-7 Ωm). Standarta elektrodpotenciāls (Hf/HfO+2) ir −1,57 V."
,de,"Pax, Ferdinand Albin & Hoffmann, Käthe (1924): Euphorbiaceae-Crotonoideae-Acalypheae-Acalyphinae. In: Engler, Adolf: Das Pflanzenreich Series IV '147.XVI (85): 1-231."
