,yo,"Lúmúrè wá dò ní ìlú Ìrèlè, ó fẹ Olóbímitán ṣùgbọ́n Olóbímitán kò bímọ fún un èyí mú kí ó pàdà wa si ọdọ baba rẹ̀, Ọ̀rúnbẹ̀mẹ́kún, olúmísokùn wá fẹ Olóbímitán ní odó Ohúmọ. Wọ́n bí Jagbójú àti Oyènúsì, ogun tó jà wọn ní ní odó Ohúmọ pa Oyènúsì èyí mú kí Jagbójú sọ pé “oun relé baba mi”. Mo relé."
,so,"je - meeleeye; Preni iun je la mano (= lia), per la mano (= sia).Konduki iun je la nazo. (je estas rolvorteto sen difinita signifo. Ĝenerale oni evitu je, se pli bona alternativo ekzistas.)"
,km,"ទន្លេព្រហ្មបុត្រ (ទេវនាគរី: ब्रह्मपुत्र ផ្រៈមៈពុត្រៈ; អង់គ្លេស ៖ Brahmaputra) ជាទន្លេដ៏សំខាន់មួយរបស់ទ្វីបអាស៊ី មានបណ្ដោយ 2,900 គីឡូម៉ែត្រ មានប្រភពពីទិសអាគ្នេយ៍នៃខេត្តស្វយ័តទីបេ សាធារណរដ្ឋប្រជាជនចិន ដោយមានឈ្មោះជាភាសាទីបេថា ''''ទន្លេយ៉ារ៍ឡុងសាងប៉ូ (Yarlung Tsangpo)'''' [មានន័យថា ឈាមខត្តិយៈ]។បន្ទាប់មកហូរកាត់តំបន់ភាគខាងត្បូងទីបេ មានឈ្មោះហៅថា ''''ទន្លេឌីហាង (Dihang)'''' រួចហូរកាត់ជួរភ្នំហិម៉ាល័យ ក្នុងជ្រោះដ៏ធំ ហូរបត់ទៅទិសនិរតីឆ្លងកាត់ជ្រលងភ្នំអ័សស័ម ហូរទៅខាងត្បូងកាត់ប្រទេសបង់ក្លាដេសដែលត្រូវបានហៅថា ''''ទន្លេយមុនា (Jamuna)'''' រួចហូរមករួមជាមួយទន្លេគង្គា បង្កើតបានជាដីសណ្ដរដ៏ធំ ដែលគេចាត់ទុកជាតំបន់ស្រោចស្រប់ និងគមនាគមន៍ដ៏សំខាន់មួយ។"
,bs,2010. godine dr. Čolakoviću je posthumno dodjeljena nagrada ''''Avdo Međedović'''' u Podgorici za ogromni doprinos bošnjačkoj kulturi na području epike.
,id,"Pada masa Kekhalifahan Islam, paspor digunakan dalam bentuk Bara'a yaitu berupa tanda pembayaran pajak, hanya mereka yang membayar zakat (muslim) dan Jizya (non muslim) diijinkan untuk bepergian ke daerah lain dalam kekhalifahan . oleh karena itu bara'a dikenal sebagai paspor perjalanan."
,id,"Hasil pemeriksaan menunjukkan terjadi penyatuan hati dengan penampang perlengketan 11,5 x 11 cm. Selain itu, ujung usus halus dan usus besar menyatu dan bermuara pada kloaka, rongga dalam tubuh bawah, bersama saluran dari kandung kemih. Pada masing-masing bayi terdapat sepasang ginjal dengan sistem saluran kemih menyilang satu sama lain."
,yo,"Ebute Metta ní àwọn ilé tí ó lókìkí àti olúilé iṣẹ́ Nigerian Railway Corporation, ilé ìfìwé ránṣẹ́, ilé ìjọsìn St Paul's Catholic, ọjà òyìngbò Oyingbo, ibùdó ọkọ̀, Foucos Secondary School (ilé ìwé tí mínísítà fún ètò ẹ̀kọ́ tẹ́lẹ̀ kọ́), St. Saviour's School, Junior Strides Academy, Ajayi Memorial Hospital, Ebute Metta Health Centre, àti àwọn ilé ìtajà oríṣiríṣi. Ebute Metta pín sí méjì: Ìlà-oòrùn àti ìwọ oòrùn."
,sq,"Skuadra:Orges Shehi, Edvan Bakaj, Florenc Bufasi, Ardit Beqiri, Arbër Aliu, Fatjon Tafaj, Luan Pinari, Rrahman Hallaçi, Paulin Dhëmbi, Gjergji Muzaka, Viktor Gjyla, Dritan Babamusta, Enkelejd Alikaj, Sokol Bulku, Elton Doku, Shkëlzen Kelmendi, Artan Karapici, Arbër Abilaliaj, Elis Bakaj, Enco Malindi, Gerhard Progri, Erando Karabeci."
,bs,"Kamešnica je nastavak Dinarskog lanca planina, obiluje geotektonskim pojavama kao što su vrtače, spilje, dolci, zaravni. S južne, Hrvatske strane s koje se pristupa cestom Sinj - Otok - Korita - Gornja korita dolazi se na 800 m nadmorske visine, planinarski put dalje vodi čistom, goletnom padinom do vrha Kamešnica, Kurljaj 1009 m koji se nalazi u sastavu Republike Hrvatske, put dalje vodi planinskim vrhuncima, par kilometara do vrha Konj koji je ujedno i najviši vrh Kamešnice u sastavu BiH."
,bs,"Po toponimima koji etimološki potiču iz vremena srednjovjekovne Bosne i ranijeg perioda, može se zaključiti da je na ovom području postojalo srednjovjekovno naselje. Ono je bilo smješteno oko 500 metara sjeverno od današnjeg. Tradicija i predanje koje se sačuvalo među današnjim stanovništvom, ukazuju na to da je nekadašnje naselje bilo organizovano po principu seoske zadruge."
,fr,"Inscriptions antiques des Pyrénées. Hitzaurrea M. Albert Lebèguek eginda. Tolosa, XII-576p. (Bibliothèque méridionale. 2e série,1892. ; 2). Berrargitalpena fakzimilean, Tolosa, ESPER, 1990."
,yo,"Bí ó tilẹ̀ jẹ́ pé orìíṣìí ọdún bí ọdún Jìgbò. Orò àti ilé-ajé ni wọ́n ma ń ṣe ní ìlú ìjélè, èyí tí ó ṣe pàtàkì jù tí àwọn ọmọ ìlú nílé lóko máa ń péjú ṣe ni ọdún Ògún Alárọ́. Ìwádìí tí mo ṣe fi hàn pé oṣù kéje tàbí ìkẹjọ ni wọ́n máa ń bọ òrìṣà yìí."
,ms,"Puncak Jaya atau Gunung Carstensz merupakan sebuah gunung yang terdapat di pulau Papua Barat, Indonesia. Dengan ketinggian 4,884 meter. Gunung ini yang dulu pernah bernama Puntjak Soekarno adalah salah satu dari Tujuh Puncak Utama dunia. Gunung tertinggi pulau New Guinea ini juga merupakan gunung tertinggi di Indonesia dan Oceania."
,id,"Heliofer adalah sebuah gelembung di angkasa luar yang ''''ditiup'''' pada medium antarbintang (gas hidrogen dan helium yang menyelubungi galaksi) oleh angin surya. meski atom bermuatan netral dapat menembus gelembung ini, hampir semua bahan di dalam gelembung ini berasal hanya dari matahari."
,am,m1 ነጥብ ግዝፈት ወይም ደግሞ የአስኳል (sphere) መሃል ነጥብ ቢሆን፣ ከአስኳሉ ውጭ ያለው የጉልበት ሜዳው g(r) ''''አይሶትሮፒክ'''' ነው እንላለን ( ማለትም ከአስኳሉ መካከለኛ ነጥብ ባለው ርቀት ብቻ ይወሠናል) ። በዚህ ጊዜ፦
,id,"Apabila dilihat dari luar angkasa, kota ini akan membentuk burung elang. Menara Eiffel akan membentuk sebuah hotel dengan kaca di antara struktur bajanya. Bangunan ini juga lebih tinggi daripada Menara Eiffel yang asli dan akan dinamai ''''Dubai Eiffel Tower''''."
,zh,"Michael Oren在其著作《权力、信仰与幻境》（Power, Faith, and Fantasy）中写道，“尽管AIPAC成立自1953年，但是直到七十年代中期，它才真正的获得了在政治经济上的强大影响力，这种影响力甚至能够动摇国会的意见。”George Lenczowski也在提到AIPAC势力在七十年代中期的崛起：“它（吉米·卡特的总统领导）恰好与AIPAC的军事思维相一致，后者可以成为美国在中东打造美-以关系的重要力量。”他进一步提到，这种力量的崛起可能也与梅纳赫姆·贝京（Menachem Begin）在以色列总理竞选中胜出有关。"
,yo,"Konstantinos Stephanopoulos (Gíríkì: Κωνσταντίνος Στεφανόπουλος, ojoibi August 15, 1926) lo je Aare kefa Igba Oselu Iketa orílẹ̀-èdè Gríìsì."
,ro,"Au mai fost nominalizați 26 de jucători, dar nu au primit nici un vot: David Beckham, Mauro Camoranesi, Fabio Cannavaro, Grégory Coupet, Cris, Deco, Dida, Emerson, Luís Figo, Diego Forlán, Roy Makaay, Michael Owen, Park Ji-Sung, Andrea Pirlo, Raúl, Arjen Robben, Roberto Carlos, Robinho, Ronaldo, Wayne Rooney, Lilian Thuram, David Trezeguet, Mark van Bommel, Ruud van Nistelrooy, Patrick Vieira, and Xavi."
,bs,"Najčešće se javlja u dramama, animiranim crtanima i filmu. Također je moguće monologom nazvati i pjesmu koja je govor ili misli jedne osobe."
,bg,"Walter Benjamin: Briefe an Siegfried Kracauer. Mit 4 Briefen von Siegfried Kracauer an Walter Benjamin. Marbach am Neckar: Dt. Schillergesellschaft, 1987."
,yo,"Microlophus jẹ́ ti ìdílé àwọn alángbá Tropidurid ní Gúúsù Amẹ́ríkà. Ogún ẹ̀yà alángbá yìí ni a dámọ̀ tí mẹ́fà sì wọ́pọ̀ ní erúkùṣú Galápagos ní ibi tí wọ́n ti mọ̀ wọ́n sí àwọn alángbá àpáta (nígbà míràn wọ́n máa ń kówọn sí àye Tropidurus). Wọ́n má ń rí àwọn tókù tí wọ́n ń pè ní Pacific iguanas, ní Andes lọ́na òkun Chile, Peru, àti Ecuador. Ìrí àwọn alángbá yìí káàkiri àti ìrísí, àwọ̀, àti ìwà tí ó yàtọ̀ ṣe àfihàn nkan tí àwọn olóyìnbo ń pè ní adaptive radiation tí ó ní ṣe pẹ̀lú àwọn tí ó ń gbé ní archipelago yìí. A ma ń rí àwọn ẹ̀yà kan ní gbogbo àárín àtí ìwọ oòrùn àwọn erékuỳṣù tí ó ní ìbáṣepọ̀ pẹ̀lú àkókó òkun lọlẹ̀ díẹ̀, tí ó sì jẹ́ pé a maa ń rí àwọn ẹ̀yà mẹ́fà kan ní eteetí àwọn erékùṣù. Ó Ṣeéṣe kó jẹ́ wípé ìran kan ní gbogbo àwọn ẹ̀yà wọ̀nyí ti wá. Síbẹ̀síbẹ̀, Tropiduridae lè pàwọdà, àwọn ẹ̀yà kan náà sí ma ń ní àwọ̀ ọ̀tọ̀tọ̀ ní ibùgbé ọ̀tọ̀tọ̀, tí wọn a sì maa ṣe àfihan àwọ̀ ọ̀tọ̀tọ̀. Àwọn ẹranko tí ó ń gbé ní àpáta dúdú maa n ní àwọ̀ dúdú ju àwọn tó ń gbe ní orí iyẹ̀pẹ̀ tí ó mọ́."
,si,"2) NMR වර්ණාවලීක්ෂය 1H හා 13C හා අනෙක් NMR න්‍යෂ්ටීන් (11B , 19F , 31P , 195Pt) මූලද්‍රව්‍ය පිළිබද වැදගත් තොරතුරු අනාවරණය කරන ලදී. එනම් NMR වැනි අනු ක්ෂේත්‍ර චුම්භක මගින් මූලද්‍රව්‍යවල ව්‍යුහමය පැවැත්ම හොදින් අනාවරණය කරයි. ප්‍රෝටෝන NMR වැදගත් වන්නේ හයිඩ්‍රජන් වැනි සැහැල්ලු මූල ද්‍රව්‍ය X - කිරණ ස්ථිතික විද්‍යාව මගින් හදුනාගැනීමට නොහැකි බැවිනි."
,bs,"Naša historijska saznanja o Eburonima se prvenstveno zasnivaju na Cezarovom opisu Galskih ratova (De bello Gallico) i arheološkim nalazima. Pošto se u Cezarovim knjigama uglavnom piše s njegovog ličnog stajališta, te ako se uzme neprijateljski stav Cezara prema Germanima i Keltima, treba se posebno kritički postavljati prema tim podacima i uspoređivati ih sa historijskim nalazima."
,bs,"Na izborima za Općinsko vijeće izašlo je ukupno 13.134 glasača (61,42% od ukupnog broja), a od toga je 12.279 (93,49%) glasova bilo važećih, te 855 (6,51%) nevažećih. Birano je ukupno 25 članova Vijeća, te su oni izabrani po broju osvojenih glasova po listama, dok je odabir predstavnika iz pojedine partije, vršen po najvećem broju glasova. Najviše glasova dobila je Stranka demokratske akcije 3.216 (26,19% od ukupnog broja važećih glasova)."
,hr,"Malajski jezici, ogranak malajičkih jezika sa Malajskog poluotoka, dijelova Indoonezije (Sumatra, Java, Bali, Maluku, Kalimantan), i nekim predstavnicima u Sabahu (bazaar malajski, kokos malajski) i Tajlandu (pattani malajski) Obuhvaća (46) jezika podijeljenih po jednoj starijoj klasifikaciji na 3 podskupine, dok se danas u nju svrstava (45) jezika"
,la,"Mila Kunis (Милена Маркοвна Кунис, Мілена Марківна Куніс; nata familia oriunda e Ucraina die 14 Augusti 1983 Urbe Novo Eboraco) est actrix Americana."
,so,"pra- - “antaŭ tre longa tempo, primitiva”; origino de la mondo -(asal, bilaw)(da, weynann); tempo → pratempo = la komenca tempo de la homaro aŭ de la mondo; (avino - ayeeyo; mocooyo; avo - awow); da': (patro); gabow: (avo); kabax: praavo, praavino"
,id,"Pharaoh (bahasa Polandia: Faraon) adalah sebuah film Polandia 1966 yang disutradarai oleh Jerzy Kawalerowicz dan diadaptasi dari novel eponim karya penulis Polandia Bolesław Prus. Pada 1967, film tersebut dinominasikan pada Academy Award untuk Film Berbahasa Asing Terbaik. Film tersebut juga masuk dalam Festival Film Cannes 1966."
,yo,"Orin àpàlà jẹ́ ọ̀kan lára àwọn orin Yorùbá ti wọ́n jẹ́ gbájúmọ̀ ni agbègbè ẹ̀gbá, Ìjẹ̀bú, Ọ̀yọ̀, Ọ̀sun àti Ìgbóminà. Orin ayẹyẹ ni orin àpàlà, orin ìgbàlóde ni pẹ̀lú. Orin àpàlà kò ní nǹkan án se pẹ̀lú ẹ̀sìn, òrìsà tàbí ìbọ kan tí a mọ̀ ni ilẹ̀ Yorùbá. Orin ìgbàfẹ́ ni orin àpàlà...."
,bs,"Vjeruje se da melanezijski narodi nisu jedini potomci denisovskih ljudi. David Reich sa Harvard University, u suradnji s Markom Stonekingom i suradnicima iz Max Planck Institute, otkrili su genetičke dokaze denisovskog porijekla kod melanezijskih naroda, australskim Aboridžinima, i manjim raspršenim grupama u Jugoistočnoj Aziji, kao npr. Mamanwa, koja spada u populaciju Negrita na Filipinima. Međutim, nisu sve populacije Negrita nositelji denisovskih gena; narod Onge, stanovnici Andamanskih otoka i [[Malezija|maležanski narod Jehai, na primjer, nemaju bitnih genetičkih veza s denisovskim čovjekom. Ovi podaci ukazuju da se miješanje dešavalo na kopnu Jugoistočne Azije i da je areal denisovskih ljudi pokrivao veliki prostor istočne Azije. Na osnovu današnjeg rasprostranjenja denisovskog DNK, čini se da su denisovski ljudi stigli na Wallaceovu crtu, a ona je bila i njihovo posljednje utočište. Saopštenje Kaya Prüfera iz 2013. govori da azijske populacije na pacifičkim otocima i Sjevernoamerički Indijanci imaju oko 0,2% genoma denisovskog čovjeka."
,id,"Gereja mula-mula memperingati peristiwa kebangkitan Yesus dengan perjamuan sederhana dan berdoa. Kemudian dalam perjalanan misinya, Paulus terus mengingatkan jemaat gereja mula-mula akan pentingnya peristiwa kebangkitan Yesus dan perkataan Yesus pada waktu Perjamuan Malam Terakhir. Sumber yang paling awal yang menulis tentang Paskah adalah Melito dari Sardis yang menulis homili berjudul Peri Pascha (Tentang Paskah). Orang-orang Kristen pada zaman tersebut menapak tilas jalan salib (Via Dolorosa) yang dilalui oleh Tuhan Yesus. Kematiannya diperingati sebagai korban keselamatan dalam tradisi Yahudi (bahasa Ibrani: Zerah Syelamin)."
,sq,"Banfi, Emanuele (1996), ''''Minoranze linguistiche in Grecia: problemi historiko- sociolinguistici'''' [''''Pakicat gjuhësore në Greqi: Problemet historike dhe sociolinguistike'''']. Në: C. Vallini (ed.), Minoranze e lingue minoritarie: convegno internazionale. Napoli: Universitario Orientale. 89-115."
,id,"Transportasi udara di kota Tarakan melalui Bandar Udara Internasional Juwata, yang melayani penerbangan dari maskapai penerbangan Domestik maupun International. Rute Domestik meliputi antara lain dari Tarakan langsung menuju kota : Balikpapan, Surabaya, Jakarta, Tanjung Selor, Nunukan, Berau, Malinau, Long Bawan, Long Apung. Maskapai penerbangan yang melayani antara lain : Lion Air, Batavia Air, Sriwijaya Air, Garuda indonesia,Kalstar, Susi Air, Batik Air, MAF. Sedangkan rute International, baru saja diresmikan pada awal tahun 2012 dengan rute Tarakan - Tawau (Malaysia) pulang pergi dengan dilayani maskapai penerbangan MASWings dari Malaysia."
,bs,"1996 – U Sarajevu osnovana je Stranka za Bosnu i Hercegovinu. Za prvog predsjednika izabran je Haris Silajdžić, osnivač i glavni utemeljitelj ove stranke."
,yo,"Èdè Idoma A lè rí Ìdomà ní ààrin gùngùn orílẹ̀ èdè Náígíríà. Àwọn tí wọ́n ń sọ èdè yìí jẹ́ igba méjì ati àádọ́ta ẹgbẹ̀rún. Àwọn aládùgbóò rẹ̀ ni Ibibo, Igbo, Mama àti Mumuye. Ọ̀pọ̀lọpọ̀ àwọn Idoma ni wọ́n jẹ agbẹ. Wọ́n si máa ń se àpọ́nlé àwọn baba ńlá wọn tí wọ́n ti kú."
,id,"Desalination atau desalinization adalah proses yang menghilangkan kadar garam berlebih dalam air untuk mendapatkan air yang dapat dikonsumsi binatang, tanaman dan manusia. Seringkali proses ini juga menghasilkan garam dapur sebagai hasil sampingan."
,bs,"Općinski izbori za izbor načelnika i za 13 članova Općinskog vijeća općine Krupa na Uni održani su 2. oktobra 2016. godine. Izbori su održani na četiri biračka mjesta, a pravo glasa imalo je 1.787 glasača. Glasati se moglo izlaskom na biračko mjesto, preko mobilnih timova i poštom."
,nl,"Edwin ''''Ed'''' S. Friendly Jr. (New York City, 8 april 1922 - Rancho Santa Fe (Californië), 17 juni 2007) was een Amerikaanse televisieproducent."
,yo,"Shaihu Usman dan Fodio (Lárúbáwá: عثمان بن فودي ، عثمان دان فوديو‎), bibi Usuman ɓii Foduye, (won tun pe ni Shaikh Usman Ibn Fodio, Shehu Uthman Dan Fuduye, tabi Shehu Usman dan Fodio, 1754 - 1817) lo je oludasile Sokoto Caliphate ni 1809."
,id,"Selain itu digalakkan program Petani Makmur, Program Jala Jaya (Nelayan), Kesehatan Gratis, Asuransi Gratis, serta Ekonomi Kerakyatan, bukan ekonomi kapitalis. Semua itu menyatu dalam program pembentukan Economic Development Board (EDB) atau Badan Pengembangan Ekonomi Nasional (Bapekonas). EDB merupakan sebuah badan yang siap melaksanakan langsung proyek pengembangan ekonomi. Ini berbeda dengan Dewan Ekonomi Nasional yang lebih berfungsi sebagai lembaga pemikir, sementara EDB lebih berfungsi sebagai pelaksana."
,tg,"Ходжиматов М., Наврузшоева Г. Всхожесть семян и развитие проростков Heracleum lehmannianum Bunge в естественных условиях//Известия АН РТ. Отд. биол. и мед. наук. 2008, №3 (164);"
,ka,"ბარდია (არაბ. البردية ან البردي‎‎) — ქალაქი და ნავსადგური აღმოსავლეთ ლიბიაში, ელ-ბუტნანის რაიონში. მდებარეობს ხმელთაშუა ზღვის სანაპიროზე, ზღვის დონიდან 26 მ სიმაღლეზე. 2006 წლის აღწერის მონაცემებით ქალაქის მოსახლეობა შეადგენდა 9,149 ადამიანს. რომაულ ეპოქაში ცნობილი იყო როგორც პეტრას-მაიორი. პირველი მსოფლიო ომის დროს რამდენიმე გერმანული წყალქვეშა ნავი გაჩერდა ბარდიის ნავსადგურში. მეორე მსოფლიო ომის დროს ბრძოლის ადგილს წარმოადგენდა. იმავე პერიოდში შეიქმნა ეგრეთ წოდებული ბარდიის ფრესკა — ტურისტების პოპულარული ადგილი. არის მეჩეთი."
,yo,"Orile-ede Olominira Sofieti Sosialisti Georgia (Àdàkọ:Lang-ka sakartvelos sabch'ota socialist'uri resp'ublik'a; Rọ́síà: Грузинская Советская Социалистическая Республика Gruzinskaya Sovetskaya Sotsialisticheskaya Respublika), tabi Georgian SSR ni soki, je ikan ninu awon orile-ede olominira ninu orile-ede tele Soviet Union."
,mi,"Layne Harvey, 'Ngāti Awa', Te Ara - the Encyclopedia of New Zealand, updated 3-Apr-2006. URL: www.TeAra.govt.nz/NewZealanders/MaoriNewZealanders/NgatiAwa/mi"
,en,"Tieszen, Richard, Mathematics, in David Smith and Barry Smith, eds., The Cambridge Companion to Husserl (Cambridge University Press, circa 2005)."
,ga,"Droim Mór, Dún Dónaill, Domhnach Cluana, Droim mBearach, Druim an Easa, Druim Bó, An Droim Beag, Druim Loch, Dún Droma, Dún Abhaill, Droichead Mhaigh Eo"
,bs,"Prvi Lakci na islam, kojeg šire arapski trgovci, prelaze već u 8. stoljeću, no glavnina naroda prelazi na islam tek u 15. stoljeću dolaskom perzijskih trgovaca, kao i mongolskom invazijom u 16. i 17. stoljeću. Postupak prelaska na islam kod njih je veoma spor, mnogo sporiji nego kod ostalih Dagestanaca."
,en,"The Sims 2 Holiday Edition (2 verziji, 17. november 2005 (The Sims 2 + The Sims 2 Holiday Party Pack) & november 2006 (The Sims 2 + The Sims 2 Happy Holiday Pack))"
,hr,"Gnoza je sekta koja je težila sintetizirati kršćanstvo sa židovskim učenjem i poganskom filozofijom; gnosticizam, -zma - učenje gnostika. (B. Klaić, Veliki rječnik stranih riječi, Zora, 1963)"
,kk,"3 кітаптың («Трудовое право и хозяйственный механизм», 1990; «Проблемы трудового права в современных условиях», 1994; «Механизм правового регулирования труда в условиях рынка», 1996) авторы."
,tg,"Опыт компьютерного синтеза таджикской речи по тексту, Технологический университет Таджикистана, − Душанбе, Ирфон, 2010. – 146 с. (соавтор Х.А.Худойбердиев)"
,ms,"Lapangan Terbang Ponoka Industrial-Labrie Field terletak pada kedudukan latitude N52* 39.1000', longtitude W113* 36.3500' pada ketinggian 813.51 meter dari aras laut.."
,xh,"Le mibuliswana ibubuvuvu ingoo-Royinani! noo-Royindara! Molweni!. Ibifanelwe ukulahlwa kuba yeyasemzini, yaye ingenanto iyithethayo kuthi bamnyama. Akunani nani ukuthi, - ''''Yitshoni."
,ms,"Lapangan Terbang Antarabangsa Augusto Roberto Fuster (IATA: PJC, ICAO: SGPJ) adalah sebuah lapangan terbang yang terletak di bandar Pedro Juan Caballero, Paraguay."
,la,"Ecclesia Cathedralis Visbiensis (Suecice Visby domkyrka vel officialiter Visby Sankta Maria domkyrka) est ecclesia cathedralis in Visbia in insula Gotlandia Sueciae sita, saeculo tertio decimo condita. Una ex videndis peregrinatoribus gratissimis in Gotlandia est."
,bs,"Saudijska Arabija je izrazila želju za kupnju Leopard 2A7 tenkova. Početkom jula 2011. njemački mediji su izvjestili da je Njemačko savezno vijeće sigurnosti (Bundessicherheitsrat) je odobrilo prodaju tenkova. Ova vijest je kritikovana unutar Njemačke zbog autokratskog režima u Saudijskoj Arabiji i njenog podržavanja nemira u Bahreinu 2011., kritika je također pristigla i od kancelarke Angele Merkel. Kupoprodaja tenkova nikada nije finalizirana."
,am,"x ተለዋዋጭ ዋጋን ሲወክል a, b, c ና ''''d'''' ደግሞ ቋሚ ዋጋን ይወክላሉ። በነገራችን ላይ a፣ ''''b'''' ≠ 0 አለዚያ a = 0 ከሆነ ስሌቱ ኳድራቲክ እኩልዮሽ ወይም ''''a'''' ና ''''b'''' = 0 ሊኒያር እኩልዮሽ ይሆናል ማለት ነው።"
